GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
0500000US04025,04025,"Yavapai County, Arizona",211888,*****,193972,4371,1321,514,3932,841,1742,638,107,159,4068,2714,6746,2925,2355,2059,4391,1353
0500000US04027,04027,"Yuma County, Arizona",200870,*****,151897,6230,4077,697,3543,866,2592,448,54,97,34602,6206,4105,1468,1167,701,2938,1310
0500000US05007,05007,"Benton County, Arkansas",227556,*****,197847,4324,2758,993,2482,920,6433,1585,1392,1585,9977,4352,6667,1451,684,619,5983,1248
0500000US05031,05031,"Craighead County, Arkansas",98315,*****,81188,907,13764,652,192,251,1179,441,195,292,374,448,1423,762,621,520,802,634
0500000US05045,05045,"Faulkner County, Arkansas",116342,*****,98641,908,12793,257,429,286,888,510,31,59,1146,833,2414,643,238,314,2176,568
0500000US05051,05051,"Garland County, Arkansas",97124,*****,82215,830,9213,485,685,540,66,83,0,192,3251,1445,1694,1022,76,175,1618,998
0500000US05069,05069,"Jefferson County, Arkansas",76246,*****,32293,435,42432,493,95,106,314,212,487,563,137,168,488,171,0,192,488,171
0500000US05085,05085,"Lonoke County, Arkansas",69341,*****,61354,907,4584,973,637,150,734,826,0,192,1598,908,434,376,0,192,434,376
0500000US05119,05119,"Pulaski County, Arkansas",386299,*****,227320,2704,136571,2285,897,629,7356,887,163,181,6407,2551,7585,2041,534,570,7051,1989
0500000US05125,05125,"Saline County, Arkansas",109526,*****,100247,445,5676,424,652,346,959,303,0,192,402,369,1590,680,199,244,1391,627
0500000US05131,05131,"Sebastian County, Arkansas",127127,*****,104720,1540,7589,1202,1560,865,5525,241,227,357,1694,1078,5812,1667,1099,768,4713,1382
0500000US05143,05143,"Washington County, Arkansas",207521,*****,165071,3551,6627,668,3260,1289,4987,477,4039,260,17687,3790,5850,1997,586,527,5264,1884
0500000US05145,05145,"White County, Arkansas",78167,*****,70750,560,3275,929,156,197,0,192,0,192,1988,560,1998,947,0,192,1998,947
0500000US06001,06001,"Alameda County, California",1529875,*****,712457,11682,188988,3215,6567,1673,406047,4919,13018,990,118752,10871,84046,8013,20602,4422,63444,5990
0500000US06007,06007,"Butte County, California",220266,*****,183279,2680,3180,691,2411,867,9854,986,293,250,6127,1905,15122,2672,2321,1303,12801,2355
0500000US06013,06013,"Contra Costa County, California",1066096,*****,680808,10022,97747,3792,6084,1652,149806,5979,5048,780,68003,8883,58600,8390,8791,2119,49809,7339
0500000US06017,06017,"El Dorado County, California",180938,*****,156775,2415,1474,512,3184,1896,6925,1498,56,87,6332,1896,6192,1757,719,641,5473,1568
0500000US06019,06019,"Fresno County, California",942904,*****,521076,12628,46529,2323,9999,2073,90274,2818,1855,692,235921,13130,37250,5686,12424,3032,24826,4719
0500000US06023,06023,"Humboldt County, California",134761,*****,112161,1484,1666,355,7113,1133,2299,668,811,654,2986,1240,7725,1635,1133,561,6592,1515
0500000US06025,06025,"Imperial County, California",177057,*****,117987,5488,6061,436,3716,1966,2723,399,104,107,39652,5306,6814,2390,2489,1525,4325,1921
0500000US06029,06029,"Kern County, California",851710,*****,642708,10564,49959,1961,11778,2976,36349,1854,1021,626,81283,9731,28612,5468,7540,2060,21072,4671
0500000US06031,06031,"Kings County, California",153765,*****,114381,3083,9022,1623,2108,872,5620,503,1187,1546,14140,2644,7307,1380,1565,785,5742,1169
0500000US06033,06033,"Lake County, California",64323,*****,52588,1831,944,497,3998,1239,939,211,233,246,4101,1719,1520,672,652,584,868,471
0500000US06037,06037,"Los Angeles County, California",9889056,*****,5370000,39648,826465,7516,45496,4555,1362032,8863,27402,2406,1889263,39958,368398,13550,105420,9188,262978,12691
0500000US06039,06039,"Madera County, California",152925,*****,126065,3594,4772,1449,2355,816,3285,551,1322,1451,11573,3221,3553,1535,1349,939,2204,1174
0500000US06041,06041,"Marin County, California",255031,*****,199725,3577,7849,1222,422,278,14746,1116,277,245,22027,3742,9985,2042,2218,1746,7767,1222
0500000US06045,06045,"Mendocino County, California",87553,*****,71201,2269,742,342,5361,2003,1557,286,20,35,5701,2222,2971,892,193,199,2778,821
0500000US06047,06047,"Merced County, California",259898,*****,181378,4106,9212,828,2394,1229,19127,1341,585,251,38094,4051,9108,2097,3121,1120,5987,1827
0500000US06053,06053,"Monterey County, California",421898,*****,309978,8554,12540,951,2971,1312,26257,1408,2371,381,54135,8293,13646,2644,2738,1021,10908,2544
0500000US06055,06055,"Napa County, California",138088,*****,112259,2560,2312,450,559,642,10323,1024,88,110,7481,2299,5066,1429,1160,696,3906,1135
0500000US06057,06057,"Nevada County, California",98612,*****,90377,1454,400,408,614,532,1578,652,60,121,2744,1493,2839,980,438,456,2401,857
0500000US06059,06059,"Orange County, California",3055745,*****,1945608,20510,52328,2828,11450,1753,557905,4496,8968,1302,384592,20304,94894,6098,22653,3800,72241,5923
0500000US06061,06061,"Placer County, California",357138,*****,301930,3557,4163,779,2147,1061,22533,2377,273,252,10398,3226,15694,2948,2059,1211,13635,2829
0500000US06065,06065,"Riverside County, California",2239620,*****,1493089,17478,144097,4897,24685,4318,135636,4376,7065,1382,354858,18279,80190,9624,23828,4943,56362,6949
0500000US06067,06067,"Sacramento County, California",1436105,*****,861504,12740,142991,6005,13358,2703,206035,5354,14090,1290,104841,12102,93286,7739,12806,2368,80480,7218
0500000US06071,06071,"San Bernardino County, California",2065377,*****,1289803,23249,167475,6478,17765,3815,131737,4840,6775,836,357451,21896,94371,10038,22124,4453,72247,9174
0500000US06073,06073,"San Diego County, California",3140069,*****,2239511,16398,157969,5512,21539,3232,346972,6376,12682,2048,211703,14702,149693,9942,26006,4555,123687,9427
0500000US06075,06075,"San Francisco County, California",812826,*****,408583,6618,48564,2965,2791,718,272088,3331,3703,309,44329,6934,32768,4282,6011,1909,26757,3537
0500000US06077,06077,"San Joaquin County, California",696214,*****,426429,9947,52901,2803,6667,2342,99119,3049,4075,982,66352,8441,40671,6378,7973,2414,32698,5685
0500000US06079,06079,"San Luis Obispo County, California",271969,*****,227770,4214,6407,1024,2106,755,10608,1169,43,72,16191,4109,8844,2265,866,449,7978,2169
0500000US06081,06081,"San Mateo County, California",727209,*****,427914,8120,20120,1178,1829,729,182693,3338,10693,548,51024,7196,32936,4011,5228,1942,27708,3587
0500000US06083,06083,"Santa Barbara County, California",426878,*****,327523,7099,7605,954,3944,1047,21178,1585,821,294,47916,6774,17891,2287,5166,1460,12725,2064
0500000US06085,06085,"Santa Clara County, California",1809378,*****,929773,12064,48244,2364,10991,2522,582676,5057,7115,1089,150143,12694,80436,5568,15679,3006,64757,5233
0500000US06087,06087,"Santa Cruz County, California",264298,*****,218307,4530,2861,465,1379,516,11806,1222,133,151,20748,4512,9064,1789,1714,820,7350,1472
0500000US06089,06089,"Shasta County, California",177774,*****,155742,1971,1730,588,4543,1381,3432,620,435,208,3840,1775,8052,1774,682,462,7370,1592
0500000US06095,06095,"Solano County, California",416471,*****,223832,5320,58367,2846,2751,865,61718,2807,3467,546,37706,5806,28630,4240,5751,2052,22879,3703
0500000US06097,06097,"Sonoma County, California",488116,*****,394356,6540,7425,1082,6373,1879,20438,1883,1892,434,38942,5917,18690,2102,4176,1579,14514,1813
0500000US06099,06099,"Stanislaus County, California",518522,*****,402051,6523,15402,1886,6342,1817,28029,1865,3552,534,39958,6163,23188,4112,6774,2110,16414,3541
0500000US06101,06101,"Sutter County, California",94919,*****,63062,3166,2323,787,1332,715,13054,1451,279,132,8939,2754,5930,2110,716,393,5214,2089
0500000US06107,06107,"Tulare County, California",449253,*****,360239,7024,9100,1761,6813,1746,16694,1494,78,129,39663,5651,16666,3781,6076,2689,10590,2792
0500000US06111,06111,"Ventura County, California",831771,*****,632500,10225,16357,1487,5733,1444,58347,2219,1343,420,81816,10565,35675,4786,8256,2046,27419,4174
0500000US06113,06113,"Yolo County, California",202054,*****,132716,4297,6066,1021,3580,1970,26062,1843,1340,428,19871,3805,12419,2825,3186,1855,9233,1978
0500000US06115,06115,"Yuba County, California",72578,*****,50201,2341,2714,349,1192,599,4913,700,176,165,8446,2499,4936,1727,1303,1111,3633,1269
0500000US08001,08001,"Adams County, Colorado",451443,*****,367203,6223,14610,1118,4316,1312,18286,1808,0,201,29363,5993,17665,3370,5537,2062,12128,3315
0500000US08005,08005,"Arapahoe County, Colorado",584948,*****,440892,5444,59327,1852,4001,1648,28339,1914,1399,107,25151,4951,25839,3830,6664,2192,19175,3184
0500000US08013,08013,"Boulder County, Colorado",299378,*****,267138,2712,2747,750,1108,557,11710,1201,41,72,7211,2622,9423,1403,1129,898,8294,1187
0500000US08031,08031,"Denver County, Colorado",619968,*****,445187,8472,59801,2344,8364,2027,23046,996,765,122,60844,8343,21961,4406,5899,2204,16062,3818
0500000US08035,08035,"Douglas County, Colorado",292167,*****,266829,1566,3302,897,1111,614,10953,1363,75,130,1843,1115,8054,1748,604,499,7450,1603
0500000US08041,08041,"El Paso County, Colorado",636963,*****,521477,5562,37949,2670,3550,1225,17519,1603,2795,419,22897,5196,30776,3834,3647,1222,27129,3318
0500000US08059,08059,"Jefferson County, Colorado",539884,*****,493900,2706,5421,1047,3342,1406,13145,1476,243,298,7512,1918,16321,2618,1754,850,14567,2485
0500000US08069,08069,"Larimer County, Colorado",305525,*****,276672,3105,2341,800,2328,1347,7132,847,114,171,9116,3059,7822,1957,2199,1207,5623,1595
0500000US08077,08077,"Mesa County, Colorado",147083,*****,131832,2728,1023,264,1403,777,1030,423,59,97,6776,2362,4960,1349,1587,1103,3373,856
0500000US08101,08101,"Pueblo County, Colorado",160545,*****,130748,3963,3419,712,4901,1999,1131,284,82,159,13839,3562,6425,1630,2625,1093,3800,1236
0500000US08123,08123,"Weld County, Colorado",258638,*****,235532,3237,2828,552,2325,1653,3862,615,143,166,8525,2731,5423,1129,1013,720,4410,941
0500000US09001,09001,"Fairfield County, Connecticut",925899,*****,690728,6471,101745,2661,1488,805,45056,1585,250,225,68650,6881,17982,2764,5880,1813,12102,2254
0500000US09003,09003,"Hartford County, Connecticut",894705,*****,653810,5675,118106,2554,2109,958,40331,1015,570,428,55908,5185,23871,3160,5929,2149,17942,2726
0500000US09005,09005,"Litchfield County, Connecticut",188789,*****,178635,1251,1744,709,463,370,2710,624,0,198,1367,1154,3870,1051,486,418,3384,1003
0500000US09007,09007,"Middlesex County, Connecticut",166043,*****,147929,1588,7861,912,0,198,3676,607,0,198,1526,924,5051,1761,869,574,4182,1662
0500000US09009,09009,"New Haven County, Connecticut",861113,*****,645740,6804,106726,3777,1897,951,31390,1458,380,530,55633,6878,19347,3009,4756,1474,14591,2598
0500000US09011,09011,"New London County, Connecticut",273502,*****,225704,2089,14618,1501,1406,697,11021,993,216,234,8445,1850,12092,2038,2361,1174,9731,1953
0500000US09013,09013,"Tolland County, Connecticut",152507,*****,136693,1301,6150,1102,0,198,5510,495,0,198,1771,1053,2383,857,235,205,2148,779
0500000US09015,09015,"Windham County, Connecticut",118151,*****,107932,1590,2733,520,118,167,1387,430,0,198,1993,1117,3988,1405,634,461,3354,1162
0500000US10001,10001,"Kent County, Delaware",164834,*****,111537,1726,39141,2106,842,393,3695,694,0,192,2139,1317,7480,2276,699,794,6781,2563
0500000US10003,10003,"New Castle County, Delaware",541971,*****,362683,2923,128497,2246,912,509,24087,764,0,192,12552,3128,13240,2383,1849,1035,11391,2091
0500000US10005,10005,"Sussex County, Delaware",200330,*****,162460,2969,26261,834,1040,707,2148,477,22,29,4991,2953,3408,1157,0,192,3408,1157
0500000US11001,11001,"District of Columbia, District of Columbia",617996,*****,246505,3665,309845,2181,1956,848,22510,968,0,200,24420,3654,12760,1744,1315,601,11445,1673
0500000US12001,12001,"Alachua County, Florida",249365,*****,174748,2005,51383,1232,963,380,12942,1099,251,293,3028,1550,6050,1597,665,449,5385,1569
0500000US12005,12005,"Bay County, Florida",169856,*****,140115,1527,18600,1068,607,510,2889,779,0,238,1069,932,6576,1673,34,56,6542,1663
0500000US12009,12009,"Brevard County, Florida",543566,*****,452224,3583,54313,2323,1667,840,9205,1774,515,409,9144,3093,16498,2673,2185,1315,14313,2384
0500000US12011,12011,"Broward County, Florida",1780172,*****,1144928,9979,480872,6287,5130,940,60313,2047,363,351,48744,7054,39822,6205,9681,2369,30141,5555
0500000US12015,12015,"Charlotte County, Florida",160511,*****,146835,348,8444,1150,175,192,2226,447,0,238,33,60,2798,1353,299,340,2499,1303
0500000US12017,12017,"Citrus County, Florida",140031,*****,131058,580,4549,1792,405,432,1322,1234,0,238,197,205,2500,1523,262,273,2238,1454
0500000US12019,12019,"Clay County, Florida",192370,*****,159247,1749,20188,1414,745,606,5765,1051,154,266,1514,1493,4757,1936,562,517,4195,1825
0500000US12021,12021,"Collier County, Florida",328134,*****,284743,4882,22331,1687,110,211,4064,667,46,84,13020,4807,3820,1359,816,660,3004,1216
0500000US12023,12023,"Columbia County, Florida",67485,*****,51950,2552,12638,2396,508,202,244,217,0,238,880,779,1265,740,115,162,1150,744
0500000US12031,12031,"Duval County, Florida",870709,*****,538380,4650,256895,5153,2928,1022,35617,2249,464,452,10035,3193,26390,5804,5654,2656,20736,5106
0500000US12033,12033,"Escambia County, Florida",299114,*****,207237,1545,65600,2544,1608,639,7957,1308,643,128,2603,998,13466,3270,2164,962,11302,2877
0500000US12035,12035,"Flagler County, Florida",97376,*****,77457,2575,12533,1357,0,238,867,906,0,238,5045,2581,1474,1201,545,798,929,817
0500000US12053,12053,"Hernando County, Florida",173094,*****,157048,1429,9727,1119,330,488,2231,517,0,238,1462,1107,2296,1197,256,277,2040,1166
0500000US12055,12055,"Highlands County, Florida",98630,*****,81538,2248,9318,951,35,66,1626,238,258,351,4181,2451,1674,1161,639,794,1035,802
0500000US12057,12057,"Hillsborough County, Florida",1267775,*****,910724,10779,213857,5731,9203,3741,43129,1993,1890,1183,50697,8568,38275,4885,8840,3414,29435,4283
0500000US12061,12061,"Indian River County, Florida",138894,*****,121810,993,12936,989,32,55,1322,1033,0,238,353,326,2441,1349,421,609,2020,1212
0500000US12069,12069,"Lake County, Florida",301019,*****,252476,3918,28684,2250,1255,706,5867,1050,0,238,4907,2460,7830,2786,3352,2159,4478,2323
0500000US12071,12071,"Lee County, Florida",631330,*****,528766,7930,49838,3205,3975,2088,9681,1273,0,238,28916,7456,10154,3723,2196,1274,7958,3545
0500000US12073,12073,"Leon County, Florida",277971,*****,173797,1660,84090,2610,1151,372,8544,869,0,238,3213,1059,7176,2509,1313,780,5863,2496
0500000US12081,12081,"Manatee County, Florida",327142,*****,266743,3997,29620,1446,701,612,5140,762,0,238,19605,4168,5333,1714,658,556,4675,1546
0500000US12083,12083,"Marion County, Florida",332529,*****,271790,3318,42561,1701,1131,609,4130,1095,150,211,5738,2848,7029,2399,997,678,6032,2345
0500000US12085,12085,"Martin County, Florida",147495,*****,129333,3006,7843,948,696,966,951,537,0,238,5246,2864,3426,1430,803,709,2623,1208
0500000US12086,12086,"Miami-Dade County, Florida",2554766,*****,1918990,12991,485585,9490,5981,2006,39427,2384,651,832,69865,9394,34267,5526,12413,3380,21854,4224
0500000US12087,12087,"Monroe County, Florida",73873,*****,66639,708,5266,711,338,348,363,396,0,238,740,689,527,382,60,106,467,364
0500000US12089,12089,"Nassau County, Florida",74195,*****,66563,531,4924,1277,217,190,298,425,137,215,226,367,1830,942,495,447,1335,898
0500000US12091,12091,"Okaloosa County, Florida",183482,*****,147862,2184,14016,1890,657,454,5511,755,232,293,3136,1747,12068,2609,1582,772,10486,2436
0500000US12095,12095,"Orange County, Florida",1169107,*****,765820,12004,239598,4766,3790,1533,59748,1950,1588,122,69416,10839,29147,5404,5781,2149,23366,4952
0500000US12097,12097,"Osceola County, Florida",276163,*****,211636,5678,28712,3478,359,401,6978,1181,0,238,16347,4533,12131,4219,4363,2413,7768,3173
0500000US12099,12099,"Palm Beach County, Florida",1335187,*****,1024697,6680,228121,3418,2924,1363,31392,1770,513,462,22138,5534,25402,4019,4356,1456,21046,3824
0500000US12101,12101,"Pasco County, Florida",466457,*****,417384,3614,23211,2005,1338,1065,9000,2150,798,1288,4927,2322,9799,3780,3328,2889,6471,2753
0500000US12103,12103,"Pinellas County, Florida",917398,*****,762567,3880,94234,2865,2073,613,27898,1456,873,704,11460,4043,18293,3227,2174,760,16119,3252
0500000US12105,12105,"Polk County, Florida",609492,*****,481426,6255,90400,2167,1392,860,10877,1248,236,363,15815,6269,9346,2518,1264,775,8082,2297
0500000US12107,12107,"Putnam County, Florida",74041,*****,57509,1368,12179,817,0,238,70,135,192,259,2152,1388,1939,965,0,238,1939,965
0500000US12109,12109,"St. Johns County, Florida",195823,*****,175268,1169,10830,2357,242,308,2962,901,1391,2128,1254,1258,3876,1480,62,109,3814,1467
0500000US12111,12111,"St. Lucie County, Florida",280379,*****,202522,4863,51775,2232,838,493,3655,898,0,238,12600,5139,8989,3322,1054,905,7935,3032
0500000US12113,12113,"Santa Rosa County, Florida",154104,*****,133674,1988,8010,907,1549,511,3433,970,314,300,2392,1925,4732,1519,324,380,4408,1463
0500000US12115,12115,"Sarasota County, Florida",382213,*****,349137,1720,18472,1475,959,549,4955,668,222,263,3389,1628,5079,1423,628,651,4451,1255
0500000US12117,12117,"Seminole County, Florida",425071,*****,342008,3306,48279,1494,709,793,16428,1155,327,384,5587,2414,11733,2604,1117,913,10616,2534
0500000US12119,12119,"Sumter County, Florida",97756,*****,85270,1071,9519,636,265,226,330,426,118,174,1412,889,842,621,293,370,549,475
0500000US12127,12127,"Volusia County, Florida",494804,*****,397274,4396,51680,1725,3206,2131,8940,755,197,239,23984,4603,9523,2645,3891,2100,5632,1792
0500000US13013,13013,"Barrow County, Georgia",69912,*****,57110,1911,8580,1426,472,661,2019,1279,0,225,879,821,852,826,0,225,852,826
0500000US13015,13015,"Bartow County, Georgia",100421,*****,85867,1455,9846,1297,566,597,401,270,36,68,697,838,3008,1431,0,225,3008,1431
0500000US13021,13021,"Bibb County, Georgia",156433,*****,69080,1130,79301,2374,128,155,2027,590,235,324,811,1067,4851,2521,291,353,4560,2416
0500000US13031,13031,"Bulloch County, Georgia",72881,*****,48080,1090,20311,903,167,220,1144,227,0,225,2104,1330,1075,853,57,124,1018,850
0500000US13051,13051,"Chatham County, Georgia",271544,*****,147954,2786,107244,1639,105,117,6674,838,248,285,3952,2751,5367,1934,256,401,5111,1874
0500000US13057,13057,"Cherokee County, Georgia",218286,*****,187708,3574,13802,1631,840,554,3711,707,0,225,7564,3435,4661,1496,779,846,3882,1359
0500000US13059,13059,"Clarke County, Georgia",117344,*****,78325,1046,29726,1167,171,102,4814,471,16,28,1144,906,3148,1343,272,278,2876,1318
0500000US13063,13063,"Clayton County, Georgia",261532,*****,61374,4530,173552,3764,682,330,12978,789,58,121,7999,3479,4889,2465,825,671,4064,2311
0500000US13067,13067,"Cobb County, Georgia",697553,*****,442684,7734,179411,3695,2297,597,30660,2007,346,560,27794,7952,14361,3393,2520,1697,11841,2799
0500000US13073,13073,"Columbia County, Georgia",128112,*****,97195,1451,21259,938,299,366,5555,739,0,225,1777,1368,2027,1043,450,684,1577,964
0500000US13077,13077,"Coweta County, Georgia",129629,*****,101851,900,23235,1057,169,294,2517,225,0,225,137,188,1720,1003,306,395,1414,865
0500000US13089,13089,"DeKalb County, Georgia",699893,*****,245747,5333,373305,4743,2234,1559,36004,1023,1812,2268,26115,5501,14676,3747,1779,937,12897,3593
0500000US13095,13095,"Dougherty County, Georgia",94788,*****,28633,990,63733,987,55,64,470,171,0,225,354,507,1543,963,0,225,1543,963
0500000US13097,13097,"Douglas County, Georgia",133355,*****,73505,2001,51134,2833,52,68,2157,309,0,225,2635,2115,3872,2087,236,275,3636,2037
0500000US13113,13113,"Fayette County, Georgia",107784,*****,77798,1331,21729,875,262,331,3694,731,0,225,1179,1180,3122,1095,404,427,2718,982
0500000US13115,13115,"Floyd County, Georgia",95989,*****,76200,1472,13283,925,985,833,1302,280,109,193,2486,1188,1624,889,61,86,1563,886
0500000US13117,13117,"Forsyth County, Georgia",181840,*****,155328,4907,4466,3167,167,288,12940,3427,0,225,6046,4932,2893,1675,0,225,2893,1675
0500000US13121,13121,"Fulton County, Georgia",949599,*****,444305,5464,420173,2853,2156,1083,53931,1500,868,838,13143,4628,15023,3107,1506,1214,13517,2766
0500000US13127,13127,"Glynn County, Georgia",80386,*****,53593,1431,21663,226,118,129,1095,299,0,225,3027,1673,890,663,284,499,606,408
0500000US13135,13135,"Gwinnett County, Georgia",824941,*****,425124,9886,199841,6532,3768,3610,86368,2912,163,224,83956,10562,25721,6713,4192,2678,21529,6155
0500000US13139,13139,"Hall County, Georgia",183052,*****,156671,3255,15124,669,171,197,3094,612,179,305,6316,3183,1497,787,291,302,1206,734
0500000US13151,13151,"Henry County, Georgia",207360,*****,116273,2632,75090,2412,95,160,6471,886,0,225,3359,2490,6072,2738,0,225,6072,2738
0500000US13153,13153,"Houston County, Georgia",143925,*****,88421,1312,41696,1024,62,109,4146,647,0,225,6599,1567,3001,1519,0,225,3001,1519
0500000US13179,13179,"Liberty County, Georgia",65451,*****,32879,1382,26014,1177,379,467,1686,375,49,102,2343,1400,2101,1006,17,39,2084,1003
0500000US13185,13185,"Lowndes County, Georgia",111885,*****,65319,894,40222,831,29,57,1467,595,115,157,1437,788,3296,879,705,478,2591,892
0500000US13215,13215,"Muscogee County, Georgia",194107,*****,89062,1386,86643,1545,502,309,4538,473,267,351,5363,1436,7732,1711,1376,878,6356,1552
0500000US13217,13217,"Newton County, Georgia",100814,*****,56713,506,40929,1395,13,27,871,532,17,43,452,505,1819,1284,0,225,1819,1284
0500000US13245,13245,"Richmond County, Georgia",201217,*****,80408,1308,108618,2110,330,337,3755,516,319,361,2091,1370,5696,1918,654,448,5042,1850
0500000US13247,13247,"Rockdale County, Georgia",85765,*****,38499,1907,40652,752,96,118,1835,225,0,225,3901,2257,782,492,58,75,724,506
