GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0400000US12,12,Florida,18537969,*****,9111329,6056,594945,3088,532457,12461,595506,12708,355723,3293,247422,5206,142009,6748,133037,6909,350652,8220,630436,3574,576216,4228,587309,9699,636273,10201,678789,4305,614265,2920,524672,8751,215219,6682,291619,7531,178295,5964,228817,6270,314294,6128,301378,6374,213266,5900,168730,5407,9426640,6056,568212,3310,525764,7722,547280,7721,337532,3041,235404,4038,121245,5789,123322,6066,326515,7718,592217,4045,542624,3411,582384,8875,631719,8872,689583,3303,660759,2895,591425,6906,234521,6547,321949,7275,198065,6397,263154,6744,382832,7850,353989,9185,289330,7477,306815,8588
0400000US13,13,Georgia,9829211,*****,4826927,8502,380355,3237,367748,7478,362665,7543,212489,3478,163255,6789,74885,5659,72056,5197,220481,6745,353976,5429,327779,4532,363606,8267,348413,8152,359614,4302,314859,4163,265833,5699,94791,4498,124563,4708,73000,3771,83653,3391,109446,3848,72145,3261,46846,2939,34469,2552,5002284,8502,364044,3410,348315,7056,336751,7132,210290,3641,157241,9600,76492,4671,63252,4588,188566,6625,347597,3754,333544,3674,365992,7847,367917,8210,365994,3225,340169,2885,294121,7209,108904,4371,141736,6024,78611,3287,102418,4486,134013,4390,106845,3942,84978,4003,84494,3389
0400000US15,15,Hawaii,1295178,*****,654657,1907,46121,1291,39003,2253,40551,2245,24891,1003,16607,1106,9472,1816,8458,1951,32261,2184,56685,1833,46007,1515,45516,2771,43208,2240,43936,1183,44136,960,39394,2000,19274,1938,17499,1452,12454,1539,13376,1332,16601,1490,15884,1303,12434,1200,10889,1149,640521,1907,42325,1450,35277,2134,39240,2133,22948,1048,14698,1240,7106,1317,7251,1077,26086,1437,45033,1173,41825,1275,40409,2531,43638,2618,45444,934,43599,788,40949,2092,16315,1465,21378,1673,11834,1404,13864,1294,22650,1582,21097,1902,18759,1897,18796,1690
0400000US16,16,Idaho,1545801,*****,776454,2195,63984,1199,56432,2846,59429,2955,36319,1668,24493,1770,9086,1677,12197,1791,38011,2391,56404,1679,48751,1362,51163,2744,46510,2463,52367,1305,50050,1028,44595,2773,17441,1777,24047,1936,12992,1485,15363,1619,21690,1798,14852,1276,11305,1296,8973,1207,769347,2195,59392,1827,56902,2804,54214,2788,32235,1389,27066,2192,9116,1603,10444,1579,32751,2098,53159,1302,48086,1083,47891,2908,46577,2870,50999,1041,52018,1205,48461,1829,18097,1649,21864,1808,13919,1368,16349,1460,21779,1723,18384,1644,13397,1336,16247,1692
0400000US17,17,Illinois,12910409,*****,6359111,4403,456233,2478,432553,8344,457522,8640,276660,1748,201649,4580,98797,5434,92584,4856,271029,6914,469035,2541,434086,2637,454117,7428,434706,7886,478864,2319,453548,2419,381245,6238,136919,5223,167186,5277,100916,3836,118479,3862,163507,3795,120614,3529,90553,3089,68309,2562,6551298,4403,436356,2430,421646,7283,430929,7528,262168,1812,190053,3803,92347,6167,92210,5761,260000,6683,454733,2322,420851,2230,426114,7141,445741,7561,483937,1763,467088,1754,396526,6865,150546,5429,186497,6232,117839,4386,136400,4388,201611,5346,166778,4279,143955,4250,166973,5679
0400000US18,18,Indiana,6423113,*****,3159805,3549,227365,1897,221544,5947,224097,5805,137824,1880,96786,2671,51150,3556,47884,3713,131960,4855,222754,2727,203131,2552,215780,5470,212832,5604,236434,2257,228119,1610,197984,4216,70866,3434,88360,3530,53348,2838,67289,3081,80121,3106,61057,2754,48385,2627,34735,2210,3263308,3549,216446,1991,210593,4784,216808,5061,131480,2096,92003,2485,50184,3664,44633,3633,129146,4221,215413,2021,201295,2072,207907,5004,216841,5364,238889,1780,232666,1575,205502,4037,76640,3749,94206,3832,58904,2974,73152,3143,104365,3384,88823,3519,77873,3363,79539,3518
0400000US19,19,Iowa,3007857,*****,1483357,2927,101683,1454,98610,3005,100719,2963,61398,1551,48622,2412,28148,2711,23426,2356,63778,3938,99324,1824,90385,1932,90652,3659,95059,3599,108572,1276,110739,1519,99532,2597,33157,1989,43061,2348,24051,1571,30943,1752,46706,1898,35362,1568,27770,1654,21660,1661,1524500,2928,96972,1358,91542,3275,96145,2992,61050,1501,44705,2282,24982,2624,21024,2345,64156,3423,98533,1795,85966,1990,87996,3209,94073,3359,111044,1151,109704,1103,98679,2555,36040,1905,43924,1954,27764,1839,34589,2102,52970,2102,48597,2042,41905,2012,52140,2115
0400000US20,20,Kansas,2818747,*****,1397869,3080,103448,1734,96510,3234,99432,3190,57904,1549,43862,2407,22789,3124,22346,2896,70337,3932,103186,1826,86635,1946,88013,3482,90430,3630,99983,1482,101147,1872,84439,2647,32569,2251,39076,2285,21575,1784,27046,2012,37395,1976,28030,1715,22258,1789,19459,1595,1420878,3080,101202,1692,93118,3343,93757,3363,56837,1400,41009,1829,20612,2028,23907,2513,62623,3210,96971,1892,82069,1261,85629,3173,89987,3404,100177,1378,100829,1184,88837,3109,31866,2174,39799,2551,24045,1952,29850,1971,42986,1762,36768,1968,32248,2033,45752,2287
0400000US21,21,Kentucky,4314113,*****,2111522,4926,145883,2475,140148,4100,142752,3932,89562,2299,63926,3149,33708,3561,31251,3126,88623,4700,149868,2534,136778,2273,144854,3946,145890,4143,159011,1698,151903,1430,132326,3667,52790,3158,62386,3074,35680,2689,48653,2835,60423,2704,45816,2373,28407,2134,20884,1648,2202591,4926,144524,2490,133955,4426,137194,4004,83193,2401,60006,2925,32573,2946,28620,2466,80862,3807,146897,1901,138218,1808,148635,4406,145486,4393,162998,1451,163080,1889,142875,3716,55015,3057,67989,3417,42167,2236,52287,2772,75066,3358,59833,2727,49304,2666,51814,2659
0400000US22,22,Louisiana,4492076,*****,2181738,4291,161526,2563,156535,4833,156953,4877,97213,2104,70478,3332,39021,3894,33670,3197,97599,5352,169432,3285,137363,2900,138654,4946,139683,5088,156087,2606,154862,2320,129388,3719,50970,3161,61293,3239,35395,2238,41685,2504,59777,2810,43493,2619,30066,2089,20595,1973,2310338,4291,157041,2682,156025,5573,145872,4850,91230,2121,64352,2873,36398,3075,36086,3267,95145,4899,170795,3097,143127,2755,135900,5311,159247,5081,168299,1974,161335,1904,146139,4237,52787,3227,67710,3305,41872,2728,51311,2414,72540,2994,58625,3140,50494,3020,48008,2264
0400000US23,23,Maine,1318301,*****,642823,1450,36964,938,36565,2013,38330,1847,27168,688,19770,880,9951,1218,9535,1297,24005,1896,37544,420,34347,678,39878,2287,44849,2162,52933,591,52770,457,48167,1893,17854,1788,23546,2010,12921,1307,16146,1262,21989,1574,15387,1244,11676,1257,10528,1259,675478,1450,34397,831,32860,1718,39649,1851,25626,815,19354,986,9011,1564,9206,1543,20937,1643,38477,761,37000,758,40514,2388,47472,2270,55491,541,56111,659,49556,2080,18983,1596,24660,1957,15603,1176,18509,1462,22834,1484,21519,1480,17945,1741,19764,1930
0400000US24,24,Maryland,5699478,*****,2765653,3827,193743,2174,180916,4586,195331,5053,121452,1647,85228,2613,39312,3560,39910,3553,116588,5428,196327,2166,178422,1930,184735,5642,205133,5575,220478,1993,205854,1779,169843,4585,63968,3627,79817,3757,44070,2396,55880,2746,73056,2848,51794,2089,36024,2017,27772,1855,2933825,3827,185816,2059,171350,5660,185655,5738,116159,1281,85582,3006,35176,3367,36721,3364,112800,4481,194293,1921,182020,1632,195344,5317,219381,5297,238995,1913,221101,1268,189637,4229,74766,3445,86289,4047,52885,2874,66289,2767,88728,3412,71641,2878,59472,3040,63725,3385
0400000US25,25,Massachusetts,6593587,*****,3203980,2734,196734,1608,203086,4701,201639,4588,130912,1426,103439,1739,52482,3929,49531,3367,128698,4693,220352,1358,207027,1820,215285,6465,245997,6434,261981,1456,244080,1582,205942,4092,74419,3117,96100,3931,56723,2872,63276,3018,85562,3627,67965,2878,50423,2579,42327,2174,3389607,2734,188168,1493,195806,5376,191474,5012,125061,1471,105654,1988,51548,3872,48801,3525,130109,4594,215421,1226,206856,1458,222061,5294,249937,5336,270400,1488,254350,1218,215960,4733,85696,4070,105078,4500,65766,3036,71442,2967,108730,3710,96702,3770,84192,3607,100395,3351
0400000US26,26,Michigan,9969727,*****,4903174,3954,313316,2086,321928,5774,346198,5859,220275,1860,162518,3457,75973,4520,73843,4646,196007,5413,313631,2106,292242,2524,327361,6854,339570,6838,381686,2021,378297,1815,330354,5692,113883,4411,146118,5211,86763,3179,103507,3295,142058,3586,100558,3722,77528,3510,59560,3386,5066553,3954,302178,1917,304208,5960,330317,6209,209152,1889,150612,2501,79186,4830,73402,4190,185739,5704,305775,1840,288063,1678,326808,6532,345792,6290,388498,1694,388307,1479,341908,6817,122911,4604,156077,5015,94561,3594,117592,3304,170181,4079,135228,3784,122518,3189,127540,4071
0400000US27,27,Minnesota,5266215,*****,2615345,2534,183358,1310,173952,4138,175001,4183,110622,1216,77139,1756,38076,3166,34642,2932,113325,4538,192174,1561,166754,1880,171800,4378,180464,4351,211711,1447,199095,1164,166284,3904,59361,3286,73114,2902,41710,2150,52984,2161,69631,2391,53090,2359,39445,1896,31613,1803,2650870,2535,178682,1386,164377,3918,168478,3506,103463,1192,77076,1770,36140,2945,36901,2307,108830,3662,181066,1394,160904,1660,162976,4763,181727,4805,206123,1286,196500,1472,172367,3835,59824,3004,74619,2821,46959,1954,55980,2457,77247,2351,68722,2769,61251,2741,70658,2677
0400000US28,28,Mississippi,2951996,*****,1434962,4890,115763,2759,108651,4103,106366,4030,63870,2252,54898,4712,24551,2745,25584,3478,61968,3659,102327,4320,85830,3408,88192,5333,92577,4354,100970,2776,95011,2531,83652,3083,34191,2392,37746,2448,23630,2302,27815,2135,40140,1999,29405,2189,18170,1762,13655,1807,1517034,4890,104548,2986,103516,4405,100002,4161,62146,2250,48979,3830,25262,2890,22825,2749,57205,3743,102630,3084,95271,2628,92749,3864,100572,3927,104163,2143,104461,1484,92065,3047,31914,2626,46134,2666,26990,2144,35595,2577,49397,2588,40442,2169,35641,2042,34527,2194
0400000US29,29,Missouri,5987580,*****,2928463,3961,208988,2429,191836,4390,203824,4479,125818,1825,89522,3023,46607,3926,45646,3372,123610,4423,207716,2449,182558,2024,190526,5282,192347,5046,224351,1584,212426,1625,180219,3839,69761,3389,85521,3901,51541,2827,63767,2646,84380,3004,64058,2597,46645,2315,36796,2291,3059117,3961,195108,2131,189042,4995,192803,5078,123130,2072,83591,2248,40188,3042,40839,3445,125466,4543,207598,1843,184984,1990,192218,4875,194859,5098,228341,1753,223146,1540,195426,4522,75122,3451,92267,3759,59233,2936,75568,3362,97474,3797,86856,3324,75810,3189,80048,3593
0400000US30,30,Montana,974989,*****,485597,2577,31353,1319,30467,1957,31612,2101,19726,1172,16569,1710,8870,1975,8460,1752,20919,2324,33976,1226,26013,1204,27862,2075,27448,2018,34915,856,37972,800,34207,1952,15019,1578,16131,1402,7670,895,12136,1020,16661,1107,13226,1222,7947,957,6438,1066,489392,2577,29571,976,29946,2028,29204,1984,19677,816,16077,2372,6854,1505,6621,1191,20235,2296,30706,1184,27190,1230,25566,2382,32508,1922,35605,986,38959,811,34092,1747,13483,1492,15955,1592,9733,1007,12147,1112,16131,1264,14467,1352,11875,1394,12790,1276
0400000US31,31,Nebraska,1796622,*****,890892,2243,67648,1479,66086,2594,57577,2599,37016,1103,29020,1993,12416,1686,16386,2244,42440,3187,66493,1814,56788,1548,58094,2441,54512,2540,62885,955,62719,1398,52303,2231,21669,1660,24124,1732,15153,1246,16099,1609,24866,1545,20010,1570,15079,1178,11509,1355,905730,2244,66473,1424,59346,2492,56805,2417,36351,878,25674,1875,15244,2636,12777,2059,42133,3051,61795,1263,54171,1407,53091,2264,53435,2538,64556,1018,63637,946,57059,2603,19392,1495,25202,1962,15420,1416,18471,1376,28651,1679,26048,2279,23479,1917,26520,1848
0400000US32,32,Nevada,2643085,*****,1346479,2970,104734,1970,96085,3899,94323,3827,58481,2896,32890,1225,18400,2256,16003,1783,51399,2597,102856,1005,100820,1738,101992,3905,96039,4269,96667,1251,87234,1016,78855,2886,27514,2303,39079,2409,23582,2151,26297,2066,36008,2386,26861,2195,18377,1751,11983,1600,1296606,2970,97580,1502,91089,4079,90237,4091,52509,1565,32488,2107,14829,2197,16032,2108,47767,2690,96926,1456,88079,1203,92233,4105,87732,3864,90147,874,87017,1229,76129,3210,33212,2506,38972,2377,24791,2141,29117,2204,37873,2209,30442,2018,21250,1664,20155,1799
0400000US33,33,New Hampshire,1324575,*****,653759,1465,38084,974,37596,2186,44880,2242,28555,488,20910,1040,9837,1742,8582,1424,26480,2246,39467,1240,35101,884,40140,2308,52153,2454,56285,763,54641,840,46900,2052,19317,1710,17247,1939,12296,1319,14697,1174,18001,1616,14042,1272,10223,1120,8325,1220,670816,1465,36605,803,37985,2266,39119,2427,26559,555,21193,1239,10348,1561,9508,1409,25587,1826,36725,821,35746,717,45307,2435,48336,2272,57164,748,54044,561,46694,2056,16573,1463,22469,1709,13650,1325,16240,1498,19795,1674,16898,1304,16233,1528,18038,1531
0400000US34,34,New Jersey,8707740,*****,4267434,2795,284245,1383,283874,6648,296981,6451,183607,1482,114622,2276,56752,3199,55080,3968,160888,4731,286726,1912,282358,1844,306577,6939,318237,7188,352138,2054,322132,1932,264160,5097,97018,4588,119220,3926,72782,3448,83997,4119,118673,3588,87881,3137,68288,3511,51198,2770,4440306,2795,270773,1338,276791,6035,277833,5733,172037,1362,110387,2158,57912,3638,51155,3565,149501,5268,268976,1512,270676,1236,304151,7275,327612,7341,357517,1454,333619,1508,280478,4994,107987,4543,137114,4458,84920,4518,98691,3774,147298,4583,124351,4622,113202,3951,117325,3848
0400000US35,35,New Mexico,2009671,*****,989014,3207,76514,2004,71962,3253,65962,3663,44229,2175,33361,2401,12295,1897,14270,1998,44350,2752,75989,2231,65763,2136,60782,3242,61873,3125,67900,1881,64017,1607,58638,2871,24132,2314,29880,2211,18235,1747,19075,1641,29736,1926,23691,1833,15201,1358,11159,1338,1020657,3207,73276,2529,71340,4103,68837,4429,42454,2333,29568,2196,15407,2220,12110,2225,42816,3508,69510,2019,62744,1749,64685,3278,57625,2979,72319,2047,70451,1661,62412,2565,26490,2416,30952,2010,18432,1622,24586,2153,33528,2134,29593,1983,20931,2233,20591,2257
0400000US36,36,New York,19541453,*****,9497213,4246,624153,2226,593822,8816,637501,8696,406570,4711,297417,3644,155563,5519,141624,6912,377423,8172,685965,2787,642491,2646,634476,10568,698449,10737,745336,2243,699260,2530,589697,8533,214506,7399,275943,5988,152869,5366,195782,5782,260768,5123,196222,5339,151548,4628,119828,4200,10044240,4246,594351,1973,580676,8588,599989,8485,385394,1752,287931,4087,147275,7221,131426,6132,382946,7699,675563,2268,642148,2397,653367,8176,718603,8596,772208,1895,733413,1786,632813,9061,250287,6734,316151,6888,188387,5996,228678,5918,333740,6040,281932,6214,242376,5983,264586,6026
0400000US37,37,North Carolina,9380884,*****,4580153,6104,332203,3504,327886,7699,314182,6836,188467,3303,149012,5887,80950,6032,69407,5645,201396,6847,316037,5645,301346,4871,325503,8369,323369,7612,333765,3579,309002,3330,264368,6231,104290,4572,141585,4386,79322,3256,96188,4076,122313,3917,98890,3024,59614,2811,41058,2624,4800731,6104,321862,4344,306388,7232,300295,7003,182325,4534,138759,6463,66665,4312,64094,5293,186746,6074,305710,4028,309970,4059,337649,7185,337698,6744,352948,3467,331610,2552,292938,5733,122110,4357,151423,5553,92454,3591,111192,3914,154959,4394,132180,4758,101292,4655,99464,3939
