GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0400000US13,13,Georgia,9544750,*****,4698253,6939,370444,4022,356961,7330,355442,7275,214836,3120,160623,5123,69248,4765,68570,4916,197034,6949,337504,4429,328151,4820,373053,9244,364848,8362,351860,3850,303725,3140,257575,5670,92335,4265,113024,5367,61921,3278,75916,3684,99983,3668,70327,3842,45114,2851,29759,2600,4846497,6939,355957,4250,334653,8827,332879,7899,205691,3167,134631,3755,66184,3604,61613,4999,185124,5866,340559,4623,328876,4134,366682,8265,368740,8990,365138,3273,328878,3035,284452,5497,102658,4350,126341,4782,70824,3544,90139,3816,128476,4456,107711,3542,80348,3456,79943,3624
0400000US15,15,Hawaii,1283388,*****,645483,1826,45781,679,37039,2375,40419,2454,25129,889,17386,1140,9154,1298,11767,1893,29210,1758,48307,1606,45341,1906,46141,2737,46031,2795,45523,542,44216,568,40706,2012,14399,1496,18905,1663,10662,1309,12491,1423,17400,1478,17562,1528,11425,1244,10489,1304,637905,1826,41946,1751,36525,2133,34678,2108,24248,879,16263,1270,6617,1548,8507,1613,24995,1889,42529,942,39759,854,42869,2291,45020,2395,47987,984,46165,788,41100,1985,14038,1451,20196,1755,10808,1325,14167,1330,22244,1771,21578,1798,19112,1623,16554,1456
0400000US16,16,Idaho,1499402,*****,752500,2343,60242,1004,53329,2809,61217,2741,34451,1125,21316,1369,9304,1766,10077,1773,33915,2344,58531,1454,50280,1439,47468,2607,50108,2670,52656,1134,50437,932,43502,1969,16112,1687,20294,1729,12004,1198,14241,1199,18649,1444,14967,1127,11084,1190,8316,1085,746902,2343,56621,1018,56419,2725,51649,2540,33889,1116,21914,1170,9773,1561,10337,1622,28818,2119,53395,966,47330,1258,48243,2333,49277,2654,51718,1026,51236,950,44735,2005,15226,1409,20682,1867,11616,1274,14656,1488,20841,1432,18792,1289,13935,1257,15800,1277
0400000US17,17,Illinois,12852548,*****,6332498,3001,456532,1998,434774,7051,463675,7549,283336,1870,197934,2449,105566,4814,95114,4804,269851,5934,456104,2502,443147,2547,457292,7908,467986,7873,487128,2474,433846,1379,362477,5454,127044,4318,155414,4998,85066,3872,117100,3716,154759,4144,122360,4123,88607,3471,67386,3367,6520050,3001,434247,1764,427284,7392,427442,7380,270866,1657,185912,2627,90609,4454,95124,5020,259295,5368,437686,2157,424919,2132,454083,7632,465131,7419,493768,1758,451556,1611,388938,6605,129659,5472,170726,5135,101205,3834,131547,4166,197158,4995,176574,5190,147338,4180,158983,5361
0400000US18,18,Indiana,6345289,*****,3125322,3069,227353,1765,222631,5084,222036,5159,141950,1910,99227,2740,48090,3076,47516,3537,118908,4867,221889,2546,203211,2154,215373,5236,232116,5441,241531,1812,221288,1533,189765,4709,63156,3366,80422,4405,47891,2495,59042,2728,80254,2270,65284,2335,44075,2547,32314,2260,3219967,3069,214261,2099,216022,5619,207061,5594,134996,1603,92408,2521,49106,3018,45182,3833,115023,4459,214590,2171,198001,1959,216033,5604,228058,5439,242134,1581,226848,1609,199050,4172,71196,3365,85702,3551,51863,2614,68697,2804,100021,2694,94039,3870,75101,2780,74575,3033
0400000US19,19,Iowa,2988047,*****,1474159,2908,101790,1503,99457,2962,99497,2893,65119,1528,44915,1627,22879,2275,21516,2352,63438,2685,99338,1771,88117,1761,94752,3649,101884,3403,114859,1701,108656,1316,96268,2949,30307,2017,39184,2090,21861,1448,29307,1677,45893,2035,35662,2087,28063,1449,21397,1406,1513888,2908,95351,1552,93170,2928,95432,2899,61868,1407,44075,1711,22712,2344,22305,2252,60047,3174,95270,1728,84070,1532,95013,3356,98488,3406,114361,1309,107096,884,95383,2539,30327,1811,42503,2408,24959,1571,36007,1846,49959,1925,47561,2083,48130,2124,49801,1897
0400000US20,20,Kansas,2775997,*****,1373442,2984,99006,1351,98619,3205,96468,3019,62140,1513,45477,2297,21151,2262,21029,2532,62505,3087,96829,2149,85429,1689,94289,3497,93616,3395,104322,1553,97914,1601,82485,2124,27542,1961,35778,1923,18973,1741,24787,1805,36272,1651,29467,1476,22160,1354,17184,1196,1402555,2984,96353,1502,91139,2473,93690,2494,59531,1655,39855,1840,19802,2151,22094,2046,57052,2965,93445,1788,80153,1694,92367,3284,93510,3278,104614,1412,99328,1410,83822,2876,29669,2171,36099,1973,22055,1939,28551,1827,44597,2136,39518,2294,35480,2167,39831,1722
0400000US21,21,Kentucky,4241474,*****,2075382,4380,142826,2577,141934,4459,139426,4377,92350,1849,64562,3202,28620,2925,33823,2855,78839,3543,150075,2246,134415,1959,144285,5023,159263,4840,155474,1395,147964,1416,131701,3095,47731,2951,55314,2500,33896,2522,43522,2621,58844,2986,40534,2063,31503,2004,18481,1997,2166092,4380,135330,2108,135286,4063,132624,4303,85653,1999,58515,2286,29834,2411,26901,2544,74925,3296,154360,2324,135484,1927,143137,4276,161366,3736,163794,1566,155516,1520,138349,3448,51000,2645,64784,2983,37805,2653,47311,2815,75465,3074,62111,3010,48227,2744,48315,2527
0400000US22,22,Louisiana,4293204,*****,2088309,4846,151484,2809,147789,5147,156383,5248,98362,2144,69992,3251,32079,2931,35435,3330,97463,4283,155036,3264,122213,2392,134501,5127,146948,4823,156007,2323,147679,2540,122259,3555,44131,2716,54752,3100,29911,2470,37893,2145,56220,2509,44241,2368,27140,1976,20391,1723,2204895,4846,144970,2444,143033,4296,143966,4343,92545,2085,66575,2944,35197,3084,36093,3306,99016,4284,151816,2420,127484,2920,140417,5858,159505,5541,163455,1727,152142,1609,133752,3503,48509,3237,60035,3115,35426,2621,47477,2956,69140,2807,59145,2858,49838,3025,45359,3027
0400000US23,23,Maine,1317207,*****,642050,1540,35804,1131,37585,2142,41503,2022,28579,622,19032,1120,9201,1302,7372,1170,23562,1808,36451,801,35126,522,42124,2132,49416,2036,54468,580,52431,532,47195,1794,17689,1709,20990,1568,11787,1070,14346,1201,20726,1355,17671,1141,11206,1216,7786,1128,675157,1540,33976,832,36255,1747,39061,1825,26903,699,17735,829,8890,1274,8467,1263,21050,1826,37499,518,37242,615,42333,2313,54410,2518,57185,544,55016,640,49268,1886,17254,1574,21184,1831,12871,1363,16913,1213,22823,1346,23138,1420,17985,1446,17699,1401
