GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
0500000US27019,27019,"Carver County, Minnesota",97338,*****,90722,536,1273,495,183,125,2876,513,0,141,469,334,1815,849,0,141,1815,849
0500000US27037,27037,"Dakota County, Minnesota",412529,*****,341455,3204,22278,1844,1171,365,19643,940,35,69,15966,3257,11981,2607,906,643,11075,2442
0500000US27053,27053,"Hennepin County, Minnesota",1212064,*****,897706,5231,150475,3343,7753,1469,85403,1868,640,661,29845,4750,40242,3964,2787,1148,37455,3810
0500000US27109,27109,"Olmsted County, Minnesota",150287,*****,128107,721,8637,545,209,153,9795,476,0,141,1230,684,2309,705,0,141,2309,705
0500000US27123,27123,"Ramsey County, Minnesota",532655,*****,363344,2592,60165,2610,4149,834,73182,1345,168,183,11501,2602,20146,2980,2149,884,17997,2789
0500000US27131,27131,"Rice County, Minnesota",65151,*****,59331,584,3025,173,259,145,1242,315,45,64,551,579,698,381,16,29,682,379
0500000US27137,27137,"St. Louis County, Minnesota",200949,*****,185639,459,3353,696,4021,814,2036,378,122,151,602,375,5176,1181,174,170,5002,1133
0500000US27139,27139,"Scott County, Minnesota",139672,*****,119305,1134,5466,1324,1357,324,8599,659,492,557,1824,852,2629,908,273,344,2356,862
0500000US27141,27141,"Sherburne County, Minnesota",91126,*****,84714,677,1392,448,915,883,977,428,0,141,79,101,3049,1223,12,20,3037,1225
0500000US27145,27145,"Stearns County, Minnesota",152912,*****,139382,929,6055,441,748,212,3203,512,0,141,1550,940,1974,804,164,137,1810,777
0500000US27163,27163,"Washington County, Minnesota",249283,*****,216415,1108,9359,1159,1093,510,12465,1261,97,156,1172,599,8682,1730,509,376,8173,1669
0500000US27171,27171,"Wright County, Minnesota",129918,*****,123884,717,1624,879,205,266,1919,724,0,141,440,651,1846,1081,119,176,1727,1058
0500000US28033,28033,"DeSoto County, Mississippi",170913,*****,121169,1163,42177,1006,294,219,1393,626,21,37,1744,887,4115,1028,513,356,3602,987
0500000US28035,28035,"Forrest County, Mississippi",76330,*****,45975,276,27722,1385,0,206,434,323,0,206,171,217,2028,1405,171,152,1857,1398
0500000US28047,28047,"Harrison County, Mississippi",199058,*****,136124,1925,46670,2156,709,613,4665,1044,10,22,3937,1705,6943,2262,49,81,6894,2263
0500000US28049,28049,"Hinds County, Mississippi",243729,*****,66752,684,172747,983,288,176,1882,547,0,206,97,166,1963,995,169,172,1794,970
0500000US28059,28059,"Jackson County, Mississippi",141137,*****,102257,927,31218,1104,269,256,2822,276,0,206,1275,662,3296,1017,235,301,3061,947
0500000US28075,28075,"Lauderdale County, Mississippi",79739,*****,43195,578,34445,832,63,80,830,777,0,206,784,673,422,307,0,206,422,307
0500000US28089,28089,"Madison County, Mississippi",101688,*****,57326,514,39393,322,45,72,2434,92,0,206,2161,534,329,231,49,65,280,224
0500000US28121,28121,"Rankin County, Mississippi",148070,*****,113334,1410,30247,864,324,185,1941,206,0,206,534,676,1690,1315,0,206,1690,1315
0500000US29019,29019,"Boone County, Missouri",172717,*****,140791,1177,15427,1942,906,1108,6757,932,4,10,1233,829,7599,2150,414,392,7185,2110
0500000US29021,29021,"Buchanan County, Missouri",89486,*****,78969,1168,5806,963,211,99,685,439,42,102,794,810,2979,900,182,244,2797,866
0500000US29031,29031,"Cape Girardeau County, Missouri",78043,*****,68636,340,6248,468,227,140,995,289,101,179,238,249,1598,605,76,128,1522,598
0500000US29037,29037,"Cass County, Missouri",100889,*****,93008,401,3839,837,491,376,802,257,0,181,478,281,2271,1069,159,186,2112,1060
0500000US29043,29043,"Christian County, Missouri",82101,*****,78458,792,635,543,729,402,578,607,328,478,645,730,728,592,0,181,728,592
0500000US29047,29047,"Clay County, Missouri",233682,*****,202489,1510,13340,1283,1050,685,4376,991,358,454,2987,1355,9082,2062,1427,1032,7655,1861
0500000US29051,29051,"Cole County, Missouri",76557,*****,61597,1396,9128,1410,349,257,717,540,0,181,2462,1578,2304,1171,157,130,2147,1158
0500000US29077,29077,"Greene County, Missouri",285865,*****,260943,990,9994,938,701,495,4849,823,72,104,1040,749,8266,1603,697,816,7569,1384
0500000US29095,29095,"Jackson County, Missouri",683191,*****,446584,3974,162907,2454,2730,836,13054,1255,970,374,35207,4210,21739,3184,3666,1596,18073,2876
0500000US29097,29097,"Jasper County, Missouri",117543,*****,106758,1225,3320,639,1629,511,1568,111,0,181,1551,1130,2717,634,79,126,2638,623
0500000US29099,29099,"Jefferson County, Missouri",222716,*****,214127,805,2673,584,790,371,1686,467,172,256,1192,813,2076,922,0,181,2076,922
0500000US29165,29165,"Platte County, Missouri",94788,*****,82204,871,6119,1159,602,367,2579,517,0,181,815,709,2469,1073,0,181,2469,1073
0500000US29183,29183,"St. Charles County, Missouri",379493,*****,344209,663,17555,1198,713,353,8906,843,68,88,1055,629,6987,1349,213,274,6774,1346
0500000US29189,29189,"St. Louis County, Missouri",1001876,*****,695450,2675,237577,3064,1732,765,38163,2029,167,171,4971,2028,23816,3798,1069,1383,22747,3820
0500000US29510,29510,"St. Louis city, Missouri",317419,*****,145959,1634,148875,1682,663,396,9411,1289,194,262,5077,2156,7240,1758,565,583,6675,1774
0500000US30013,30013,"Cascade County, Montana",82344,*****,73653,341,1165,400,4498,591,920,394,68,92,112,144,1928,803,17,30,1911,804
0500000US30029,30029,"Flathead County, Montana",94924,*****,90326,302,159,243,1614,555,897,288,33,64,395,267,1500,667,126,167,1374,659
0500000US30031,30031,"Gallatin County, Montana",97308,*****,92357,475,412,121,831,534,1285,389,20,39,153,183,2250,538,263,244,1987,493
0500000US30049,30049,"Lewis and Clark County, Montana",65856,*****,61550,621,314,308,1533,728,292,185,0,161,664,600,1503,697,56,87,1447,699
0500000US30063,30063,"Missoula County, Montana",112684,*****,104198,317,392,386,4416,1027,1054,704,45,80,51,64,2528,1032,61,101,2467,1005
0500000US30111,30111,"Yellowstone County, Montana",155634,*****,142449,823,1062,318,7514,673,1036,376,88,122,585,324,2900,828,331,421,2569,687
0500000US31055,31055,"Douglas County, Nebraska",543244,*****,434688,3244,60541,2275,4650,1873,17290,903,548,549,9618,2529,15909,2525,1754,807,14155,2419
0500000US31109,31109,"Lancaster County, Nebraska",301795,*****,264267,1828,12440,1353,752,499,12891,536,47,81,3791,1559,7607,1594,764,562,6843,1549
0500000US31153,31153,"Sarpy County, Nebraska",172193,*****,153534,976,7106,929,438,295,3924,669,0,153,1376,601,5815,1270,454,325,5361,1164
0500000US32003,32003,"Clark County, Nevada",2069681,*****,1292785,11443,230013,3760,10667,1773,192892,4193,14445,1042,229245,11858,99634,7090,16391,2937,83243,6053
0500000US32031,32031,"Washoe County, Nevada",440078,*****,359033,4576,9623,1512,6540,954,22254,1774,2531,400,21505,4573,18592,2489,2025,787,16567,2589
0500000US33005,33005,"Cheshire County, New Hampshire",76115,*****,72573,492,650,277,306,244,1173,640,0,182,448,476,965,767,386,383,579,635
0500000US33009,33009,"Grafton County, New Hampshire",89658,*****,83108,276,1125,505,614,302,3560,487,320,262,73,106,858,529,115,161,743,500
0500000US33011,33011,"Hillsborough County, New Hampshire",405184,*****,367155,1609,9344,1395,586,376,14656,1301,117,148,2677,800,10649,2162,1982,958,8667,1996
0500000US33013,33013,"Merrimack County, New Hampshire",147171,*****,138913,510,1699,463,34,49,2769,448,0,182,983,495,2773,678,193,208,2580,644
0500000US33015,33015,"Rockingham County, New Hampshire",300621,*****,284729,1441,2218,422,218,163,5160,544,0,182,1535,849,6761,1590,1639,1430,5122,749
0500000US33017,33017,"Strafford County, New Hampshire",125604,*****,117242,416,611,663,12,26,4535,511,0,182,343,283,2861,776,32,70,2829,761
0500000US34001,34001,"Atlantic County, New Jersey",275209,*****,186325,3685,43439,2301,404,268,22964,524,0,195,10983,3424,11094,2798,3877,1596,7217,2247
0500000US34003,34003,"Bergen County, New Jersey",933572,*****,653497,6563,55664,2258,1636,238,149488,2165,160,160,53772,6595,19355,2948,5592,1279,13763,2565
0500000US34005,34005,"Burlington County, New Jersey",449722,*****,324526,2036,70267,2841,436,345,19690,1231,101,122,13860,2748,20842,2895,2595,1211,18247,2964
0500000US34007,34007,"Camden County, New Jersey",511038,*****,315753,3776,101125,2914,1445,353,29608,811,146,245,52338,4237,10623,2130,2962,1091,7661,1699
0500000US34009,34009,"Cape May County, New Jersey",95344,*****,85658,1942,4975,583,0,195,972,281,79,147,2574,1909,1086,676,257,266,829,636
0500000US34011,34011,"Cumberland County, New Jersey",157389,*****,97487,3595,30635,2047,1040,411,1931,267,0,195,19645,3433,6651,1986,1235,763,5416,1894
0500000US34013,34013,"Essex County, New Jersey",795723,*****,326955,6713,318649,2668,2240,730,40041,996,225,193,91010,5957,16603,2818,5508,2069,11095,1827
0500000US34015,34015,"Gloucester County, New Jersey",290951,*****,239830,2313,30974,1379,39,114,8587,849,120,191,5018,2477,6383,1391,580,400,5803,1370
0500000US34017,34017,"Hudson County, New Jersey",669115,*****,384873,8392,88333,3674,698,444,99389,1224,305,333,79845,7353,15672,2936,4237,1573,11435,2447
0500000US34019,34019,"Hunterdon County, New Jersey",126067,*****,114785,743,3311,256,198,221,5020,579,0,195,1775,613,978,580,167,180,811,572
0500000US34021,34021,"Mercer County, New Jersey",371537,*****,238314,3723,76104,1747,456,388,37568,1076,0,195,12108,3286,6987,1584,1499,750,5488,1395
0500000US34023,34023,"Middlesex County, New Jersey",836297,*****,502727,6001,83079,2345,1430,591,199268,1890,444,585,33589,5640,15760,2455,4625,1614,11135,1960
0500000US34025,34025,"Monmouth County, New Jersey",629279,*****,516875,4276,42467,2641,335,316,33645,1238,609,519,19073,4028,16275,3370,2740,1532,13535,3164
0500000US34027,34027,"Morris County, New Jersey",499727,*****,408344,4310,16594,1394,448,283,50733,1424,148,247,15762,4114,7698,2235,1416,753,6282,2124
0500000US34029,34029,"Ocean County, New Jersey",586301,*****,538426,3159,17740,1769,165,214,11685,1158,163,278,8673,2521,9449,2896,1772,1812,7677,2099
0500000US34031,34031,"Passaic County, New Jersey",508856,*****,296365,6953,62185,2345,3080,1749,27736,1048,51,88,101558,7254,17881,3677,5714,1810,12167,3163
0500000US34033,34033,"Salem County, New Jersey",64715,*****,52564,761,9904,613,96,102,163,123,0,195,1025,702,963,566,193,224,770,540
