GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
0400000US31,31,Nebraska,1706976,*****,1529471,4113,68389,2621,13250,1795,24820,1312,557,468,44869,4250,25620,3415,4070,1326,21550,2911
0400000US32,32,Nevada,2381281,*****,1811535,14452,170854,3413,28163,2612,138054,2899,11490,980,146725,12322,74460,8317,17445,5185,57015,6468
0400000US33,33,New Hampshire,1272486,*****,1214616,2852,10456,988,4499,1785,22850,1362,326,272,7271,2220,12468,1763,1294,596,11174,1661
0400000US34,34,New Jersey,8521427,*****,5954926,20073,1130967,8071,20745,4410,620588,5987,3626,2025,665275,21262,125300,8112,38434,4286,86866,6818
0400000US35,35,New Mexico,1887200,*****,1311829,12607,35604,2500,181064,3333,22454,1580,1711,1071,274204,12376,60334,5849,27768,4156,32566,3895
0400000US36,36,New York,18655275,*****,12508643,32831,2858062,16127,67460,4608,1246567,6387,6123,2102,1684562,38901,283858,12077,81490,6371,202368,9941
0400000US37,37,North Carolina,8411041,*****,6005471,14055,1765698,8882,106931,3833,146795,3952,3344,1160,257169,13288,125633,8378,17547,2805,108086,8087
0400000US38,38,North Dakota,609645,*****,557952,893,4981,712,29985,1805,5459,1146,486,396,3505,715,7277,1455,539,420,6738,1342
0400000US39,39,Ohio,11155606,*****,9408020,7843,1283908,6753,22682,2680,162117,3256,2652,1268,109717,7215,166510,7173,19193,2669,147317,6740
0400000US40,40,Oklahoma,3433496,*****,2589660,6911,243094,5154,253783,6161,54270,2510,3598,1718,93669,7099,195422,8050,12477,2032,182945,7783
0400000US41,41,Oregon,3560109,*****,3089729,11119,58309,2121,47805,5009,125049,3135,6579,1043,125273,11073,107365,5923,13032,2855,94333,5860
0400000US42,42,Pennsylvania,11979147,*****,10132144,12741,1208536,8425,15307,1662,266473,3206,1812,879,225678,11651,129197,6847,22180,3228,107017,6096
0400000US44,44,Rhode Island,1032662,*****,856314,7005,51843,3375,5389,1079,26803,1839,792,798,71685,6930,19836,3621,3798,1628,16038,3242
0400000US45,45,South Carolina,4113961,*****,2774429,5665,1174488,4916,13859,2026,44560,2211,1485,1017,60114,5226,45026,5173,5460,1955,39566,4551
0400000US46,46,South Dakota,746033,*****,656165,1642,6166,656,62916,2418,4756,821,174,186,4447,1173,11409,2193,749,517,10660,2028
0400000US47,47,Tennessee,5810590,*****,4625715,6230,954287,5752,15770,2150,73824,2979,1200,995,72499,5473,67295,5318,9625,2485,57670,4510
0400000US48,48,Texas,22270165,*****,16021256,50737,2442350,11025,113898,8972,726027,6469,12725,2375,2580469,49289,373440,16282,145927,9950,227513,11723
0400000US49,49,Utah,2427350,*****,2178777,8570,18325,1504,29875,1904,46962,2136,14993,1854,102090,8668,36328,3565,8646,1976,27682,2931
0400000US50,50,Vermont,602290,*****,581874,769,2932,441,1168,475,6659,712,65,78,960,407,8632,1066,515,535,8117,956
0400000US51,51,Virginia,7332608,*****,5259281,11462,1397192,8973,24261,3309,342239,4863,4192,1501,171128,12024,134315,9260,17472,2933,116843,8459
0400000US53,53,Washington,6146338,*****,4988017,12740,202286,4470,88363,5662,405030,5202,28400,2087,229830,13253,204412,8755,25368,4515,179044,7667
0400000US54,54,West Virginia,1771750,*****,1682489,2330,54270,2862,2269,885,7967,1222,1121,644,3281,1177,20353,2686,1137,669,19216,2731
0400000US55,55,Wisconsin,5375751,*****,4734357,7461,307950,3860,45516,2267,107517,2776,845,433,117156,7873,62410,4916,10879,1764,51531,4056
0400000US56,56,Wyoming,495226,*****,457681,2447,3317,779,9437,981,3148,1286,23,40,12072,2194,9548,1699,1385,562,8163,1551
0400000US72,72,Puerto Rico,3865280,*****,2953015,19780,276503,13907,7942,2300,9541,2763,298,306,430194,14438,187787,10893,21623,3091,166164,10194
