GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
0500000US04005,04005,"Coconino County, Arizona",120776,*****,74256,1558,1739,625,36049,1077,1323,308,40,69,5054,1633,2315,1094,640,497,1675,889
0500000US04013,04013,"Maricopa County, Arizona",3590804,*****,2812857,18372,138052,4679,66930,3163,96828,2273,3842,1137,390229,18932,82066,6714,29935,4024,52131,5821
0500000US04015,04015,"Mohave County, Arizona",185969,*****,167024,2881,942,758,4184,552,1631,269,0,291,8291,2614,3897,1228,638,507,3259,1100
0500000US04017,04017,"Navajo County, Arizona",106192,*****,46549,1459,781,202,51308,1484,68,113,152,180,4102,1857,3232,1687,882,821,2350,1358
0500000US04019,04019,"Pima County, Arizona",902720,*****,641886,8359,25881,1791,27851,2495,21706,915,1423,332,156559,9057,27414,3950,12558,2808,14856,2515
0500000US04021,04021,"Pinal County, Arizona",214319,*****,158443,4037,4712,720,14255,1870,1304,561,758,1097,27352,3877,7495,2152,2328,1489,5167,1703
0500000US04025,04025,"Yavapai County, Arizona",194928,*****,176059,2855,1264,230,3318,605,1571,171,0,291,10274,2791,2442,819,1117,681,1325,611
0500000US04027,04027,"Yuma County, Arizona",175793,*****,128316,6422,2692,812,3673,1480,1946,439,296,434,36662,6132,2208,984,784,607,1424,707
0500000US05007,05007,"Benton County, Arkansas",184692,*****,162955,4755,1671,221,3160,646,3804,575,437,523,10972,4895,1693,630,93,103,1600,599
0500000US05031,05031,"Craighead County, Arkansas",84288,*****,73836,558,8360,644,170,243,600,106,0,260,698,612,624,427,26,57,598,424
0500000US05045,05045,"Faulkner County, Arkansas",91784,*****,79518,458,8107,1368,203,171,163,167,690,787,1518,607,1585,1075,121,202,1464,1072
0500000US05051,05051,"Garland County, Arkansas",91690,*****,79625,330,6587,871,725,508,789,637,0,260,2501,526,1463,751,142,207,1321,799
0500000US05069,05069,"Jefferson County, Arkansas",76258,*****,34853,243,39471,606,242,152,715,99,0,260,387,392,590,357,0,260,590,357
0500000US05119,05119,"Pulaski County, Arkansas",358234,*****,219218,2275,118920,3221,870,518,5663,609,0,260,4835,2131,8728,3529,1308,870,7420,3407
0500000US05125,05125,"Saline County, Arkansas",89380,*****,83570,579,2921,244,162,170,746,62,0,260,838,545,1143,387,455,380,688,480
0500000US05131,05131,"Sebastian County, Arkansas",116426,*****,92631,1610,7466,587,2797,1119,4354,634,61,105,6365,1745,2752,1235,355,446,2397,1248
0500000US05143,05143,"Washington County, Arkansas",173713,*****,143815,2841,4109,582,2499,442,3642,299,1058,173,15576,2895,3014,1044,655,555,2359,876
0500000US05145,05145,"White County, Arkansas",67705,*****,62571,378,2762,368,182,238,197,289,0,260,759,311,1234,484,240,220,994,400
0500000US06001,06001,"Alameda County, California",1421308,*****,650076,10921,188655,4629,6667,1189,347708,3888,9821,1174,157311,11945,61070,7097,17403,4098,43667,5193
0500000US06007,06007,"Butte County, California",207937,*****,173399,2196,2595,836,2769,860,7269,1095,432,152,11630,2352,9843,1788,1430,812,8413,1647
0500000US06013,06013,"Contra Costa County, California",1006486,*****,610421,7382,93820,2240,3614,1641,134051,2979,3448,780,120638,8262,40494,4430,11311,2754,29183,4116
0500000US06017,06017,"El Dorado County, California",175790,*****,156811,2504,1386,449,2147,854,6582,680,50,83,4864,2187,3950,1411,249,267,3701,1410
0500000US06019,06019,"Fresno County, California",858948,*****,519700,13208,44387,1367,8240,2272,77957,1306,1505,127,181880,12051,25279,4303,11858,3045,13421,2900
0500000US06023,06023,"Humboldt County, California",124031,*****,104691,1572,369,438,5442,1493,2778,386,60,102,3164,1584,7527,1811,1338,918,6189,1619
0500000US06025,06025,"Imperial County, California",144523,*****,98037,4660,2724,903,2460,735,3143,132,0,293,35685,4857,2474,1231,1757,917,717,670
0500000US06029,06029,"Kern County, California",724206,*****,461069,12156,37272,1212,7466,1779,27008,1601,1100,486,167258,12295,23033,3147,8800,2187,14233,2510
0500000US06031,06031,"Kings County, California",121418,*****,88288,4199,5296,680,2062,741,4639,282,158,224,17175,4060,3800,1167,1845,1023,1955,778
0500000US06033,06033,"Lake County, California",63962,*****,56026,1626,1435,181,1562,728,161,312,0,293,2415,1495,2363,863,224,283,2139,785
0500000US06037,06037,"Los Angeles County, California",9758886,*****,4968846,51720,868199,7483,48544,5772,1273995,7104,29841,2480,2313362,52125,256099,11864,107467,8319,148632,8376
0500000US06039,06039,"Madera County, California",134159,*****,106959,3681,3406,523,1252,726,2604,277,47,90,15243,3612,4648,1333,1334,832,3314,1158
0500000US06041,06041,"Marin County, California",235609,*****,196706,2702,4540,638,973,986,12149,958,641,235,13580,2669,7020,1384,1339,820,5681,1126
0500000US06045,06045,"Mendocino County, California",86011,*****,76327,1502,412,354,3863,840,1147,197,252,298,1939,1174,2071,868,498,399,1573,825
0500000US06047,06047,"Merced County, California",237278,*****,162643,6318,8517,744,1857,398,17091,1034,248,337,41879,6242,5043,1542,2500,1188,2543,1016
0500000US06053,06053,"Monterey County, California",389004,*****,252969,10504,9691,418,1801,735,25097,1645,1755,397,85497,10281,12194,2174,4149,1545,8045,1700
0500000US06055,06055,"Napa County, California",127445,*****,101517,3287,1655,616,828,417,6702,837,0,293,12975,3023,3768,1021,705,417,3063,886
0500000US06057,06057,"Nevada County, California",97572,*****,88737,1411,189,334,990,763,589,346,0,293,3511,1757,3556,1202,649,752,2907,1082
0500000US06059,06059,"Orange County, California",2944537,*****,1840537,24453,45984,3865,14817,2914,472627,3879,8146,1528,487466,25286,74960,6435,22571,3786,52389,4888
0500000US06061,06061,"Placer County, California",314135,*****,266611,3326,3540,638,2925,959,16303,1212,459,680,15723,3407,8574,1641,1869,896,6705,1335
0500000US06065,06065,"Riverside County, California",1911281,*****,1193121,19561,108372,4333,15156,2970,91744,2583,5049,1103,432407,19836,65432,7520,25541,4306,39891,5789
0500000US06067,06067,"Sacramento County, California",1337942,*****,804787,9846,135467,2658,15493,2392,184230,3391,8791,994,132652,10195,56522,5525,14471,2703,42051,4460
0500000US06071,06071,"San Bernardino County, California",1916665,*****,1227072,22114,174987,5029,18305,2836,112024,2360,6045,1380,323535,21507,54697,5564,25378,3861,29319,3960
0500000US06073,06073,"San Diego County, California",2824259,*****,1927166,18916,140181,3100,19902,2757,295926,4431,12704,1824,334842,19439,93538,7754,23690,4003,69848,7170
0500000US06075,06075,"San Francisco County, California",719077,*****,382220,4704,46779,1335,2098,622,238133,2315,2726,404,27558,4668,19563,3327,3241,1006,16322,3172
0500000US06077,06077,"San Joaquin County, California",646259,*****,421665,8190,46015,2099,5801,1368,92726,2393,3002,390,51607,7038,25443,3654,6926,1687,18517,3307
0500000US06079,06079,"San Luis Obispo County, California",239638,*****,207309,3221,3118,444,1704,537,8410,1156,203,254,13312,3148,5582,1252,1219,836,4363,954
0500000US06081,06081,"San Mateo County, California",689271,*****,412421,7748,20188,1327,1356,686,160562,3534,8991,501,62154,8397,23599,3788,5339,1692,18260,3470
0500000US06083,06083,"Santa Barbara County, California",383393,*****,285381,7411,6715,1053,2952,1558,17926,990,436,218,57445,7423,12538,2922,2938,1131,9600,2824
0500000US06085,06085,"Santa Clara County, California",1669890,*****,882437,13012,42307,1861,7092,1421,503505,4636,6277,946,180466,13660,47806,4380,10839,2319,36967,3937
0500000US06087,06087,"Santa Cruz County, California",240367,*****,206104,3297,1713,456,1411,562,8909,1003,395,342,14275,3173,7560,1629,1515,906,6045,1375
0500000US06089,06089,"Shasta County, California",176570,*****,153561,2054,1354,246,6102,1191,4356,401,495,361,5920,2245,4782,1211,902,608,3880,1269
0500000US06095,06095,"Solano County, California",395426,*****,204031,4140,57482,2352,2753,1275,58268,2336,3356,738,51291,4248,18245,3359,3140,1157,15105,3078
0500000US06097,06097,"Sonoma County, California",453850,*****,364162,5257,6208,830,4166,1242,17395,1328,1353,329,46672,5408,13894,2430,2915,1126,10979,1898
0500000US06099,06099,"Stanislaus County, California",497804,*****,366287,8629,14637,923,4662,1011,26673,1539,2303,268,69903,8233,13339,2182,4615,1504,8724,1607
0500000US06101,06101,"Sutter County, California",87444,*****,55112,1969,1742,338,502,318,11634,637,0,293,14982,2095,3472,1116,969,565,2503,866
0500000US06107,06107,"Tulare County, California",404909,*****,286933,7332,5346,1084,3443,1172,14787,964,287,257,82249,7246,11864,2973,4499,1637,7365,2569
0500000US06111,06111,"Ventura County, California",782759,*****,566877,12402,19693,8472,5720,1397,51497,1570,3301,2009,112714,11621,22957,3917,9999,2834,12958,2223
0500000US06113,06113,"Yolo County, California",176609,*****,118651,3998,3779,1251,1104,545,20024,1529,144,179,22513,3977,10394,2631,3023,1281,7371,2593
0500000US06115,06115,"Yuba County, California",65818,*****,44195,1138,1201,904,2477,1293,1450,873,194,352,9250,1577,7051,1788,833,729,6218,1759
0500000US08001,08001,"Adams County, Colorado",396032,*****,297986,6976,12092,950,3945,1025,14128,895,66,106,55810,6915,12005,2738,6756,2289,5249,1229
0500000US08005,08005,"Arapahoe County, Colorado",524207,*****,410747,4452,48874,1556,4180,1038,24931,1392,719,229,21919,4350,12837,2225,3523,993,9314,2081
0500000US08013,08013,"Boulder County, Colorado",271934,*****,236466,3695,1717,551,1878,741,9791,708,90,112,15266,3488,6726,1328,1449,752,5277,1240
0500000US08031,08031,"Denver County, Colorado",545198,*****,392164,11538,54693,1456,6627,2701,15905,1282,108,126,61464,11076,14237,2659,4088,1444,10149,2140
0500000US08035,08035,"Douglas County, Colorado",248950,*****,225373,1799,3530,551,991,382,8045,880,224,93,4655,1729,6132,1199,1226,750,4906,990
0500000US08041,08041,"El Paso County, Colorado",550130,*****,444799,3779,33484,2045,4855,1145,15516,1106,1241,253,29575,3691,20660,3331,4580,1501,16080,2634
0500000US08059,08059,"Jefferson County, Colorado",519071,*****,461995,4014,4380,916,2457,892,13581,1328,65,109,22965,3906,13628,2506,3960,1651,9668,1746
0500000US08069,08069,"Larimer County, Colorado",264807,*****,243945,2193,1636,701,1077,459,4451,709,201,307,5934,1928,7563,1466,1168,802,6395,1259
0500000US08077,08077,"Mesa County, Colorado",126588,*****,114662,2123,670,195,734,351,955,154,161,167,6852,2039,2554,985,669,423,1885,901
0500000US08101,08101,"Pueblo County, Colorado",147187,*****,120922,2708,2046,396,1647,626,1072,85,202,225,16496,2413,4802,1058,1302,653,3500,763
0500000US08123,08123,"Weld County, Colorado",223966,*****,200942,3078,754,359,1465,843,2427,532,117,207,14814,3128,3447,1283,1147,1070,2300,684
0500000US09001,09001,"Fairfield County, Connecticut",884050,*****,693987,6426,88835,2763,1162,739,35168,1082,160,160,53984,6533,10754,2135,2474,935,8280,2096
0500000US09003,09003,"Hartford County, Connecticut",850068,*****,650572,4968,103300,2197,2375,1433,29658,1291,0,274,51152,4301,13011,2068,3466,1112,9545,1770
0500000US09005,09005,"Litchfield County, Connecticut",187426,*****,179203,946,2086,397,230,206,2386,435,0,274,1201,839,2320,708,293,291,2027,566
0500000US09007,09007,"Middlesex County, Connecticut",156694,*****,142782,1071,7477,1401,106,154,3232,190,0,274,973,653,2124,953,305,380,1819,843
0500000US09009,09009,"New Haven County, Connecticut",817828,*****,647149,5093,92183,2822,1518,844,25471,792,955,1225,32281,4816,18271,3556,2164,896,16107,3563
0500000US09011,09011,"New London County, Connecticut",253468,*****,215469,1713,12492,1023,2622,724,7795,598,326,457,7983,1746,6781,1665,1385,730,5396,1499
0500000US09013,09013,"Tolland County, Connecticut",133557,*****,124713,727,1953,763,112,150,3777,469,0,274,1422,886,1580,644,97,127,1483,632
0500000US09015,09015,"Windham County, Connecticut",111660,*****,102206,1089,1443,531,199,203,1157,269,39,76,4635,1155,1981,661,76,115,1905,646
0500000US10001,10001,"Kent County, Delaware",140205,*****,102886,1042,27851,1345,516,301,2330,416,70,122,1556,956,4996,1394,195,169,4801,1365
0500000US10003,10003,"New Castle County, Delaware",505271,*****,358064,2860,112742,906,803,353,18579,495,0,262,10127,2774,4956,1193,741,533,4215,1062
0500000US10005,10005,"Sussex County, Delaware",173111,*****,141263,1528,22459,1074,737,390,1467,182,0,262,5066,1588,2119,1169,0,262,2119,1169
0500000US11001,11001,"District of Columbia, District of Columbia",515118,*****,166813,2891,292445,2327,1386,454,15566,1303,242,208,30893,3026,7773,1901,1058,622,6715,1883
0500000US12001,12001,"Alachua County, Florida",210323,*****,151420,1411,42646,1093,261,375,9117,655,105,160,2536,926,4238,1102,830,616,3408,962
0500000US12005,12005,"Bay County, Florida",158141,*****,132529,813,17442,440,1674,1014,2868,463,208,230,881,553,2539,879,98,114,2441,859
0500000US12009,12009,"Brevard County, Florida",521226,*****,445361,2444,48200,1303,2076,794,9845,1031,130,177,8144,2109,7470,1755,1217,675,6253,1639
0500000US12011,12011,"Broward County, Florida",1757590,*****,1168396,7953,425253,3953,4040,947,51920,1917,1004,402,66782,7625,40195,6037,15035,2615,25160,5441
0500000US12015,12015,"Charlotte County, Florida",154716,*****,141081,1243,5787,1748,1662,1737,1014,494,0,301,3046,1217,2126,987,329,305,1797,966
0500000US12017,12017,"Citrus County, Florida",132209,*****,125002,486,3171,609,561,279,1561,152,0,301,469,364,1445,748,218,270,1227,680
0500000US12019,12019,"Clay County, Florida",169528,*****,143393,1219,14614,594,404,417,3911,717,57,108,3881,1294,3268,1110,207,281,3061,1071
0500000US12021,12021,"Collier County, Florida",302514,*****,260220,5562,16004,1332,1145,418,2633,707,109,187,19251,5595,3152,1462,1194,1051,1958,1018
0500000US12031,12031,"Duval County, Florida",810698,*****,506961,2995,240117,3308,2546,676,28646,1022,264,265,19475,2995,12689,2800,2787,1287,9902,2517
0500000US12033,12033,"Escambia County, Florida",274663,*****,194149,860,61843,1444,1014,413,7507,716,251,175,969,459,8930,1697,517,363,8413,1653
0500000US12035,12035,"Flagler County, Florida",75757,*****,65011,1674,6431,897,640,592,1211,267,0,301,1374,1342,1090,819,442,645,648,529
0500000US12053,12053,"Hernando County, Florida",156325,*****,142178,1647,7611,1437,580,366,619,355,0,301,2574,1147,2763,1031,805,593,1958,848
0500000US12055,12055,"Highlands County, Florida",94177,*****,78795,1698,8903,229,189,183,1085,97,0,301,4906,1680,299,216,39,64,260,205
0500000US12057,12057,"Hillsborough County, Florida",1111717,*****,823925,8302,178196,3875,4896,1170,32978,1268,1192,414,49788,7054,20742,3644,8630,3232,12112,2163
0500000US12061,12061,"Indian River County, Florida",126258,*****,112435,1026,10314,435,231,288,1188,189,0,301,1526,941,564,429,138,225,426,375
0500000US12069,12069,"Lake County, Florida",273277,*****,232612,2346,22633,823,1382,561,4182,139,0,301,9880,2348,2588,1035,298,376,2290,943
0500000US12071,12071,"Lee County, Florida",539097,*****,462365,5743,39065,1898,1746,422,6584,376,163,187,24674,5954,4500,1411,1614,855,2886,1207
0500000US12073,12073,"Leon County, Florida",233649,*****,151942,1252,69740,875,657,339,5786,527,131,172,2367,869,3026,891,663,571,2363,840
0500000US12081,12081,"Manatee County, Florida",300828,*****,253072,3049,24705,823,475,435,4186,564,0,301,14596,3151,3794,935,834,395,2960,801
0500000US12083,12083,"Marion County, Florida",295555,*****,251477,2062,32475,1269,1584,508,2997,395,40,66,4674,2033,2308,924,231,254,2077,925
0500000US12085,12085,"Martin County, Florida",136138,*****,122858,1707,7370,909,336,411,1194,489,0,301,3151,1569,1229,724,486,352,743,585
0500000US12086,12086,"Miami-Dade County, Florida",2329187,*****,1662089,12089,457837,6429,3423,1158,32884,2274,1260,473,132469,10429,39225,7549,17615,3204,21610,6944
0500000US12087,12087,"Monroe County, Florida",75074,*****,67970,998,4491,601,522,572,444,368,90,116,1018,713,539,518,139,161,400,479
0500000US12091,12091,"Okaloosa County, Florida",177284,*****,148970,926,15870,716,1102,509,5084,687,241,82,1532,702,4485,1190,453,354,4032,1142
0500000US12095,12095,"Orange County, Florida",1002849,*****,644294,9975,198313,2692,4074,1508,44172,1448,39,62,90688,10872,21269,3198,6642,1819,14627,2668
0500000US12097,12097,"Osceola County, Florida",229134,*****,171890,5572,21441,1228,866,557,6386,523,0,301,25843,5563,2708,1145,824,622,1884,862
0500000US12099,12099,"Palm Beach County, Florida",1247908,*****,925983,6992,192084,2532,3119,878,26392,1070,1082,291,87148,7789,12100,2328,4154,1308,7946,2156
0500000US12101,12101,"Pasco County, Florida",423356,*****,388454,2519,12097,1269,1613,517,6484,595,528,648,7735,2176,6445,1676,1739,897,4706,1499
0500000US12103,12103,"Pinellas County, Florida",905158,*****,761602,3492,89731,3912,2800,765,25113,938,67,125,12250,2744,13595,2948,1830,825,11765,3026
0500000US12105,12105,"Polk County, Florida",530126,*****,409524,5922,71783,2279,2667,790,6910,421,44,68,30541,6120,8657,2370,2081,1184,6576,2058
0500000US12109,12109,"St. Johns County, Florida",159235,*****,144226,853,9309,752,562,544,1940,595,0,301,1516,754,1682,873,84,141,1598,846
0500000US12111,12111,"St. Lucie County, Florida",238575,*****,185338,2990,38830,775,348,427,3401,194,0,301,8440,2677,2218,827,440,303,1778,788
0500000US12113,12113,"Santa Rosa County, Florida",140650,*****,127054,994,4830,662,969,484,2213,551,0,301,1245,722,4339,1011,585,488,3754,950
0500000US12115,12115,"Sarasota County, Florida",359783,*****,326445,2438,14378,1114,694,370,4115,258,151,183,10100,2508,3900,1316,1191,637,2709,1148
0500000US12117,12117,"Seminole County, Florida",398013,*****,319403,3341,37857,2323,753,435,13444,693,109,156,14312,3093,12135,2868,2266,1302,9869,2772
0500000US12127,12127,"Volusia County, Florida",475189,*****,403952,4481,44307,1905,1375,499,6207,516,114,188,12356,4155,6878,1552,821,713,6057,1496
0500000US13015,13015,"Bartow County, Georgia",88189,*****,76491,1593,8652,710,116,149,378,310,0,297,1923,1498,629,632,0,297,629,632
0500000US13021,13021,"Bibb County, Georgia",149248,*****,70144,518,75140,960,0,297,2176,97,64,116,365,360,1359,948,167,216,1192,937
0500000US13045,13045,"Carroll County, Georgia",101762,*****,79875,901,16221,775,343,335,559,495,70,130,3940,925,754,700,251,407,503,424
0500000US13051,13051,"Chatham County, Georgia",227915,*****,124278,1157,93052,1212,506,470,4989,458,0,297,1629,990,3461,1485,843,852,2618,1256
0500000US13057,13057,"Cherokee County, Georgia",182816,*****,158085,1397,8918,828,811,572,3224,445,0,297,9648,1529,2130,1168,184,199,1946,1142
0500000US13059,13059,"Clarke County, Georgia",95217,*****,61478,1378,25536,500,192,238,3313,161,37,65,3280,1437,1381,650,747,608,634,356
0500000US13063,13063,"Clayton County, Georgia",264231,*****,61613,2445,163710,1760,444,231,13237,851,125,208,20927,2972,4175,1887,1277,975,2898,1330
0500000US13067,13067,"Cobb County, Georgia",653715,*****,428057,5718,141337,3492,969,531,27835,1657,639,835,45034,6602,9844,2715,3558,1642,6286,1888
0500000US13073,13073,"Columbia County, Georgia",103069,*****,82524,564,14217,515,178,222,3644,337,0,297,934,558,1572,674,0,297,1572,674
0500000US13077,13077,"Coweta County, Georgia",109108,*****,85315,1028,18557,260,293,180,1198,119,0,297,3244,1026,501,350,13,24,488,349
0500000US13089,13089,"DeKalb County, Georgia",662973,*****,222289,6094,365954,3635,1172,364,26003,706,1100,970,36805,6592,9650,2869,2096,1035,7554,2497
0500000US13095,13095,"Dougherty County, Georgia",90508,*****,30768,135,56215,1320,130,164,1216,1229,90,123,1367,556,722,426,144,171,578,351
0500000US13097,13097,"Douglas County, Georgia",111765,*****,68882,918,36632,1091,323,235,401,494,0,297,3149,918,2378,1127,783,395,1595,1024
0500000US13113,13113,"Fayette County, Georgia",103643,*****,79262,833,17409,1324,102,126,3480,300,0,297,1432,677,1958,1288,282,252,1676,1310
0500000US13115,13115,"Floyd County, Georgia",90124,*****,72526,1113,12053,742,155,205,1177,204,0,297,3393,1159,820,757,22,41,798,750
0500000US13117,13117,"Forsyth County, Georgia",139501,*****,127803,1739,2490,396,0,297,4468,662,0,297,2573,1410,2167,1009,755,640,1412,732
0500000US13121,13121,"Fulton County, Georgia",884079,*****,427951,6636,373933,2772,2017,1060,36434,788,83,138,32150,6512,11511,2499,3563,1897,7948,1673
0500000US13127,13127,"Glynn County, Georgia",70373,*****,49813,568,17907,971,120,184,539,416,0,297,1246,576,748,706,0,297,748,706
0500000US13135,13135,"Gwinnett County, Georgia",719398,*****,444185,6112,135336,2829,2153,733,66803,1168,371,284,59652,6185,10898,2293,3790,1425,7108,1984
0500000US13139,13139,"Hall County, Georgia",163204,*****,131138,4640,10107,664,162,176,2966,972,0,297,16847,4778,1984,809,361,382,1623,690
0500000US13151,13151,"Henry County, Georgia",166871,*****,111297,1399,44763,832,534,233,3180,724,112,131,3075,1520,3910,1003,330,294,3580,988
0500000US13153,13153,"Houston County, Georgia",123176,*****,82932,1171,32514,700,261,255,2088,400,16,29,2858,1185,2507,850,112,140,2395,835
0500000US13185,13185,"Lowndes County, Georgia",89724,*****,55562,760,29137,1210,254,257,1473,398,0,297,1146,647,2152,1112,96,172,2056,1155
0500000US13215,13215,"Muscogee County, Georgia",175930,*****,82678,816,80252,1231,514,203,3453,530,384,297,3978,809,4671,1409,437,266,4234,1336
0500000US13223,13223,"Paulding County, Georgia",111654,*****,92652,1531,14476,1459,705,483,754,916,0,297,1453,1564,1614,1067,380,478,1234,935
0500000US13245,13245,"Richmond County, Georgia",185150,*****,78153,799,98198,1530,706,620,2932,358,280,471,1808,976,3073,1335,190,254,2883,1316
0500000US13247,13247,"Rockdale County, Georgia",77375,*****,43547,1220,26211,879,75,88,3393,1784,51,84,2474,1205,1624,959,102,178,1522,934
0500000US13297,13297,"Walton County, Georgia",74866,*****,61258,615,11883,904,95,176,643,247,0,297,577,539,410,350,117,212,293,302
0500000US13313,13313,"Whitfield County, Georgia",89734,*****,61975,1930,2751,615,155,180,900,479,0,297,22341,1920,1612,971,232,282,1380,906
0500000US15001,15001,"Hawaii County, Hawaii",164437,*****,57450,1725,1113,248,201,190,38599,2788,14768,2162,3616,1958,48690,4424,1325,1116,47365,4591
0500000US15003,15003,"Honolulu County, Hawaii",873177,*****,179491,2362,22922,1049,2033,710,416194,9053,72281,3809,9418,1989,170838,10636,5479,1501,165359,10526
0500000US15009,15009,"Maui County, Hawaii",138433,70,51811,2090,159,152,599,493,44127,3113,12889,1743,2176,1066,26672,3862,929,465,25743,3738
0500000US16001,16001,"Ada County, Idaho",336193,*****,311010,2630,2690,551,1706,810,7746,1136,43,77,6524,2355,6474,1670,1144,647,5330,1539
0500000US16005,16005,"Bannock County, Idaho",75817,*****,69979,689,216,134,1807,729,981,185,121,165,951,475,1762,817,288,282,1474,762
0500000US16019,16019,"Bonneville County, Idaho",90711,*****,85746,1017,291,247,376,267,1113,389,0,256,1939,941,1246,553,265,239,981,491
0500000US16027,16027,"Canyon County, Idaho",161761,*****,135822,3094,505,337,785,386,1650,345,346,480,19201,3159,3452,1077,1337,841,2115,667
0500000US16055,16055,"Kootenai County, Idaho",126079,*****,120705,640,66,123,742,520,499,409,75,130,877,582,3115,626,215,294,2900,650
0500000US16083,16083,"Twin Falls County, Idaho",71334,3242,66827,3396,280,371,765,377,657,353,0,256,1473,981,1332,971,216,253,1116,931
0500000US17001,17001,"Adams County, Illinois",64273,*****,61140,211,750,584,242,223,376,266,0,266,198,211,1567,456,0,266,1567,456
0500000US17019,17019,"Champaign County, Illinois",168902,*****,129668,885,18496,1037,408,171,12307,802,119,154,2983,1254,4921,1333,587,610,4334,1124
0500000US17031,17031,"Cook County, Illinois",5206357,*****,2774713,21888,1341961,5413,9097,1290,281587,3068,2091,1461,714677,21301,82231,7162,28213,5645,54018,5217
