GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0400000US12,12,Florida,18328340,*****,8996705,6921,583580,3704,530165,9414,577305,10789,359498,3298,248124,5062,126901,6144,123825,6444,342067,7707,606601,4266,548975,3985,610371,12095,646812,11599,672745,3308,608332,3722,525562,9453,217995,7115,267823,7079,174170,4530,221959,6337,317644,6295,306603,7186,216295,6414,163353,6566,9331635,6921,556357,2980,518374,9396,539467,9829,338640,3113,230612,3796,122987,6821,115119,5963,315907,7524,569469,3863,534497,4380,591046,9935,647995,10408,686676,3083,650976,3328,591451,7245,247419,7371,291804,6979,195809,7198,258814,7126,372515,7113,363091,7286,302010,6798,290600,6847
0400000US13,13,Georgia,9685744,*****,4767677,6813,379360,4297,359141,9305,355554,8396,211109,3792,154279,4867,76524,5793,71964,5908,194392,7152,348391,5197,323719,4470,370736,9640,362223,9334,358446,4158,318262,3664,271568,6165,96831,4368,109582,4552,71671,3422,80511,3456,103163,3253,73621,3108,44921,2674,31709,2946,4918067,6813,352328,4077,344571,7304,333617,7469,206798,3246,139284,5429,66661,4911,69785,4813,178506,6040,345696,3905,328647,3971,377725,9680,364100,9318,368429,3566,334194,2817,286472,5254,113783,3954,130106,4896,79065,3684,96539,4023,132431,3671,105550,3852,81399,3820,82381,4157
0400000US15,15,Hawaii,1288198,*****,649535,2134,44499,1771,40114,3010,38701,2782,24827,1032,18865,1677,12890,2231,9429,1844,30436,2453,49570,2117,41270,1212,45157,2803,48222,2932,44115,651,43491,525,41832,2152,14400,1649,19627,1882,10918,1194,12813,1288,18354,1430,15663,1491,13835,1427,10507,1411,638663,2134,41258,1824,35001,2549,36139,2371,24065,1705,14813,961,6932,1109,10649,1647,26534,1902,41526,1192,39772,815,41714,2447,43211,2264,46592,820,45547,529,41843,2324,15924,1777,19402,1780,11287,1407,15037,1510,21573,1558,23629,1568,18218,1609,17997,1630
0400000US16,16,Idaho,1523816,*****,766323,1978,63198,1290,58432,2981,55821,2823,35697,1096,24079,1815,10783,1944,10412,1931,34006,2958,58086,1102,48267,1330,50081,2306,46651,2194,53909,1122,50698,1145,46282,2088,17680,1630,19144,1650,11375,1285,16418,1478,19610,1395,15299,1254,11246,1124,9149,1232,757493,1978,57929,1147,55589,2713,53407,2882,33663,1058,22835,1932,8168,1351,10574,1894,30061,2420,53952,1135,47890,1008,47180,3029,48693,3018,52236,1257,52162,1067,46798,2199,18857,1732,18448,1715,12913,1255,16255,1429,20252,1504,18435,1724,15401,1450,15795,1512
0400000US17,17,Illinois,12901564,*****,6353674,4456,455424,2474,444437,7463,444244,7326,279340,2107,208992,3723,100645,5546,95872,5111,276354,6707,457704,3242,437987,2884,456034,7565,458159,7510,481193,2509,444722,1997,371615,6420,140514,5107,151659,4976,98586,3813,113613,3755,157661,4746,122056,4127,89636,3692,67227,3434,6547890,4455,439007,2499,420850,8573,428432,8039,269030,1919,200947,8052,98569,4783,86633,4197,259541,6006,441892,2185,419395,1745,444835,7184,458346,6707,491790,2298,459226,1940,398150,5965,149130,4791,158568,4334,112816,4265,133720,4605,195159,4824,172764,4796,148573,4521,160517,4692
0400000US18,18,Indiana,6376792,*****,3136086,3877,227437,2562,216612,5463,225250,5369,138189,1918,96361,2966,47945,3787,46358,3571,123883,5385,222290,2045,204330,2164,214841,5255,222579,4800,240770,1852,228609,1725,187953,3920,77444,3363,78006,3332,50366,2632,61898,2705,82469,2778,65470,2781,44264,2458,32762,2420,3240706,3877,216174,2079,208993,4864,216464,4822,134633,1668,91934,3185,48153,3423,43152,3172,117834,4157,214113,1821,199063,2055,209059,5377,222129,5017,241741,1920,234272,1623,201989,4514,78743,3652,86399,3683,57643,2942,70158,3205,101909,3191,95148,3869,74414,3460,76589,3947
0400000US19,19,Iowa,3002557,*****,1480463,3219,100622,1717,97452,3471,99692,3477,63549,1310,45043,2011,25496,2277,23133,2315,67178,3845,99907,2357,86729,1729,90072,3609,103909,3504,112384,1207,108959,1025,97321,2605,34548,2190,39480,2470,25683,1818,30333,1921,43311,1752,37592,1700,25845,1657,22225,1433,1522094,3219,98167,1485,95193,2850,92535,3224,62271,1277,47106,2097,23450,2469,20857,2262,61589,3755,93066,1724,84065,1440,89965,3341,99708,3090,111814,1030,110231,1323,94800,2324,35492,1901,43133,2083,26714,2068,34001,1829,53505,2318,51162,1977,43532,2373,49738,2010
0400000US20,20,Kansas,2802134,*****,1389348,2908,103130,1799,98485,3656,96572,3651,58093,1531,48463,3273,21849,2334,21646,2717,63255,3544,101289,2248,86623,1831,92517,3585,88675,3215,105015,1761,100094,1358,84919,2231,32897,2147,32332,2042,21569,1733,26382,1738,36701,1730,29740,1582,20818,1760,18284,1360,1412786,2908,99158,1659,92953,3586,92996,3371,58122,1713,39770,2482,20160,2528,21044,2751,59988,3508,94051,1840,81978,1524,87398,3433,91745,3550,106779,1573,100218,1219,84360,2459,33167,2025,35534,2094,24428,1795,30873,1832,41492,1909,39568,2429,37456,2540,39548,2464
0400000US21,21,Kentucky,4269245,*****,2086782,4732,143460,2306,137988,4613,143820,4556,89640,2290,58975,3628,30116,2949,27530,3215,80555,3791,150727,2275,135300,1710,148161,5361,151809,5293,159865,1682,150489,1343,132952,3337,51994,2508,58280,2817,35563,2558,44407,2491,61418,2564,44715,2148,29274,2121,19744,1835,2182463,4732,139176,2089,133165,4166,136321,3852,84969,2196,58107,2959,30160,2717,26416,2415,75925,3177,148698,2310,135034,1885,148568,5113,154862,4894,162425,1745,159426,1535,140080,4261,55797,2680,65012,3413,40788,2126,50893,2752,74738,3153,64749,3197,46536,2797,50618,2782
0400000US22,22,Louisiana,4410796,*****,2139612,3737,157502,2339,154604,5352,157573,5144,98609,2103,68583,3074,37100,4056,32365,3467,97141,4708,162001,3197,125642,2655,132080,5802,147157,5356,161933,3001,151788,2919,125322,4804,49345,3476,57803,4036,31494,2610,42985,2639,56809,2212,40463,2111,31161,2035,20152,1828,2271184,3737,150837,2355,151302,5385,145195,5350,91685,2527,69758,3541,39236,4082,31298,3549,97508,4652,162419,3346,130420,2785,141992,4702,155672,4970,169926,2375,160195,1912,136269,3700,55347,3245,66105,3202,39631,2445,49252,2882,71634,3363,57914,3029,48906,2771,48683,2683
0400000US23,23,Maine,1316456,*****,640629,1541,36337,806,35018,2135,41618,2177,26968,606,18194,765,9232,1482,7913,1381,21905,1818,38130,649,34837,508,42323,2479,46574,2486,54512,764,53829,604,48481,1925,18536,1417,20643,1679,12934,1117,13574,1110,21238,1295,16998,1229,12080,1111,8755,1066,675827,1541,34926,963,36346,1877,37303,1764,26245,814,17367,1051,8045,1447,9872,1564,20573,1837,37234,403,37782,773,45637,2700,48121,2749,56460,536,56015,739,47789,1774,19990,1674,22536,1741,13481,1197,16456,1439,24085,1421,23569,1769,17630,1637,18365,1891
0400000US24,24,Maryland,5633597,*****,2728031,2585,192056,2017,177636,4786,193294,5084,124511,1117,88059,2513,38887,3480,39736,3338,113954,4242,183871,2445,167841,1524,197523,5415,204855,5638,220470,1674,200916,1342,171004,4078,62941,2967,67265,3463,43344,2599,53328,2546,68840,3154,53331,2356,35012,2273,29357,1783,2905566,2585,179900,1456,171660,4690,185235,5032,116734,1288,82178,2330,39249,3131,38611,3296,110102,4242,187349,2168,179707,1833,206272,5138,220293,4856,235621,1316,219409,1283,185754,4510,73490,3443,78236,4095,51326,3014,60036,2740,87575,3377,74097,3557,60121,2940,62611,2990
0400000US25,25,Massachusetts,6497967,*****,3152206,2083,194488,1247,193638,5300,208373,4971,133900,1223,101888,1786,52389,3852,47495,3347,132073,4199,211427,1788,201381,1595,218720,5102,251939,5341,255772,1420,233467,1477,196011,4253,78150,3609,85911,3487,53793,2831,61093,3040,81007,3145,65605,2648,52353,2580,41333,2598,3345761,2083,186961,1142,187814,4899,197928,4993,125624,973,104106,5526,52132,3274,46857,3713,134374,5636,208061,1418,201029,1466,228175,4740,255291,4755,267106,1961,245713,1121,210455,4507,85316,3585,93579,3941,60725,3135,71023,3936,103627,3941,93674,3142,87697,3538,98494,4230
0400000US26,26,Michigan,10003422,*****,4918443,3969,319625,1937,331703,5706,346517,5613,227140,1652,164602,3668,79183,4789,67999,4101,187025,6357,321036,3025,300086,2103,333626,6446,358500,6208,386533,1872,373156,1373,323779,4184,115584,4290,130629,3977,81993,3026,97841,3672,135525,3942,103529,2883,79120,2892,53712,3122,5084979,3969,304670,1690,313743,5573,333075,5838,217306,1519,150963,2862,76497,4758,72131,4362,183475,5289,317055,2027,290794,2036,342422,6343,352651,6591,395273,2071,384705,1648,332975,4704,129975,3729,137766,3535,90790,3072,111360,3665,162819,3954,139927,3712,119880,4373,124727,4155
0400000US27,27,Minnesota,5220393,*****,2596324,2738,180487,1615,170462,4483,175316,4508,112077,1124,75915,1788,37467,3171,38076,3223,109581,4130,188357,1802,166789,2017,174190,4823,192800,4542,214195,1622,196470,1363,161653,3363,59384,2623,65487,2788,42186,2041,48658,2295,65599,2438,51396,1791,37765,1708,32014,1673,2624069,2738,174847,1590,162921,4040,166095,3902,107622,1275,75201,2344,32173,2561,32184,1998,113956,3266,172336,1882,160883,1524,168033,4480,187092,4409,210875,1299,193547,1361,162314,3175,60549,2363,69905,2805,43470,2220,52812,1932,79224,2600,68254,2469,59291,2223,70485,2364
0400000US28,28,Mississippi,2938618,*****,1427841,4255,108600,2763,111476,4499,105089,4631,70909,2856,50850,3821,20906,2085,24428,3122,61572,4269,103825,3366,83024,3258,91749,4527,96813,4576,101098,2618,94087,2284,82809,3010,33346,2837,37285,2483,22646,1930,27913,1918,39560,2594,27369,2131,21466,1870,11021,1590,1510777,4255,107128,2868,97334,3693,103420,3812,61334,2540,49144,3988,24731,3105,21530,2821,57711,3793,100901,3270,87420,3742,97232,4354,104510,4445,107676,2265,102827,1899,93910,3516,36648,2668,38692,2306,26521,2003,33587,2625,49775,2649,37921,2035,35799,2279,35026,2392
0400000US29,29,Missouri,5911605,*****,2885591,4570,204558,2123,193518,4110,200543,4222,129299,2156,84971,2243,42244,3037,40345,3335,124408,4422,202659,1880,179939,2611,190881,4583,199439,4712,224982,1744,208968,1730,178154,3748,68841,3434,75791,3500,48158,2424,59789,2561,82535,2790,62447,2569,47025,2037,36097,2390,3026014,4570,194052,2164,183007,5227,191988,4824,124568,1857,82222,3816,45157,3912,40828,3249,114048,3732,204231,1998,180439,2021,192499,5557,204005,5125,230511,1432,219534,1372,193538,4485,72009,3550,86990,3210,55145,2518,68096,2933,100782,2791,90099,3616,74830,2981,77436,3554
0400000US30,30,Montana,967440,*****,481256,2250,31206,1169,30793,1784,29109,1768,20076,1104,15058,1671,9673,1807,7335,1664,18571,1879,32697,1245,27179,982,29311,2011,30210,2037,35427,815,38253,745,36471,1629,12863,1496,15303,1464,10287,1089,11513,1005,13284,1153,11725,949,7982,1067,6930,877,486184,2250,30394,1473,31313,2146,28883,2185,20428,964,14417,1414,6474,1255,7667,1523,17766,1963,30257,1356,26933,1004,28314,1701,29906,1736,37989,933,38912,682,35267,1783,12735,1379,14092,1298,9820,1024,9736,1069,16428,1122,14089,1282,12480,1299,11884,1258
0400000US31,31,Nebraska,1783432,*****,883051,2229,66564,1287,60908,2879,61857,2719,39223,1114,28298,1349,13183,1882,13195,1774,40552,2353,63857,1595,55192,1366,55851,2288,58318,2204,66906,1413,62290,777,53881,2072,20034,1343,22293,1734,14172,1510,15544,1072,24504,1600,18831,1138,15243,1280,12355,1078,900381,2229,64191,1228,58126,2433,59591,2387,36073,822,26617,1451,15157,2650,13897,1507,34733,2799,60140,1517,53015,1230,53705,2370,58674,2373,64372,889,64507,876,54890,2071,20537,1407,22978,1807,14490,1420,19417,1389,28239,1711,26027,1614,24265,1533,26740,1883
0400000US32,32,Nevada,2600167,*****,1324346,2552,101406,1473,94292,3257,92855,3387,55505,1029,33309,2316,16903,1991,16136,2252,49515,3628,102235,2813,95976,1374,101188,4013,98451,4113,96479,1291,87720,980,74601,2894,31403,2302,38402,2478,20874,1593,26396,2254,35907,2013,27133,1743,16659,1698,11001,1636,1275821,2552,96995,1390,95134,3890,79883,3911,51953,1171,30515,2091,17817,2167,13130,2330,44689,3027,91655,1624,86983,1487,92798,4152,93142,4146,90144,1128,85488,675,79125,3157,31662,2597,37598,2159,23701,1879,28293,1721,35718,2121,28266,1845,23254,2202,17878,1898
0400000US33,33,New Hampshire,1315809,*****,647416,1688,37818,770,36843,2488,45864,2438,28927,736,18550,744,10674,1489,7637,1464,23639,1840,39318,1137,36041,1300,44598,2994,52077,2677,58049,1003,53038,591,45017,2037,18067,1808,19037,1703,11237,1323,12889,1120,17640,1396,14675,1462,9784,1341,5997,942,668393,1688,36875,858,36795,2248,42087,2179,27555,684,18907,1280,10291,1480,8439,1409,21820,2100,38360,1105,35517,933,46426,2837,52003,3031,58898,970,53674,686,43443,2041,18821,1633,21490,1894,13355,1437,14746,1475,18549,1596,18262,1409,14936,1634,17144,1726
0400000US34,34,New Jersey,8682661,*****,4251963,2917,286378,1544,285261,5957,292854,5854,184967,1772,121782,2187,61012,4821,58375,4122,156284,5156,265306,1851,274012,1542,313894,8128,342366,8250,352596,1617,316673,1460,254918,4944,98807,4253,112124,4420,68890,3554,82488,2991,114022,3244,92727,3065,66190,3050,50037,2553,4430698,2917,271104,1587,276298,7009,274447,7208,175599,1997,109550,2212,60032,3478,49468,3429,154855,4256,251966,1470,268479,1808,317263,6349,345111,6402,362770,1255,327865,1160,269888,5806,111165,4523,129246,5563,82880,3656,100592,3630,138093,4282,129340,4171,108328,4098,116359,3962
0400000US35,35,New Mexico,1984356,*****,979396,2841,77822,1979,67289,3762,69291,3415,44138,1646,31879,3074,17495,2571,13679,1824,40800,2862,72130,2463,60959,1874,63835,3471,64053,3798,68269,1637,64635,1583,58940,2402,22082,2020,26724,2149,14676,1628,20577,1712,31042,2129,23885,1857,13867,1584,11329,1198,1004960,2841,69442,1715,65593,3022,65755,2985,42408,1394,30864,2490,14415,2338,14738,1838,40743,2623,69576,1846,58273,1868,60327,4200,67352,3572,72618,1872,70429,1312,63919,2657,24332,2189,27805,2148,17658,1553,23468,2055,33098,2030,29824,2215,20412,1840,21911,1798
0400000US36,36,New York,19490297,*****,9461978,4021,617502,1813,597557,9724,629981,9070,411270,1751,313401,2947,161056,4959,145652,5980,396172,8012,646318,2238,617747,2852,676210,11227,707446,10708,746757,2398,680306,2362,574562,8762,221635,5954,249526,7013,152207,4472,182936,5455,262424,6008,205649,4580,149312,4689,116352,4688,10028319,4021,587446,1861,561938,9403,607859,8829,395247,1693,297401,3410,151458,6331,141066,6060,402947,7880,643939,2627,620992,2044,682038,10715,740184,10702,771416,1838,720690,1910,629413,8469,249912,6099,288467,8037,179588,5651,230590,5447,324356,5567,287405,6480,248500,6098,265467,6020
0400000US37,37,North Carolina,9222414,*****,4511067,7333,332120,4063,311071,8943,313473,8724,190826,3327,145438,5355,67397,4629,68081,5060,188478,6764,306795,5495,305655,5001,329284,8765,339233,8936,332725,3464,309545,3441,271718,5479,105636,4613,123130,4347,73919,3402,90076,3628,116817,3842,90272,3128,59882,3135,39496,2233,4711347,7333,314395,4844,293893,7253,303378,8091,180975,3470,132899,4363,61813,4544,58698,3653,174164,6262,304650,3798,306284,4700,333572,6252,345141,6343,354541,3478,326813,2774,299047,4883,121192,5016,137245,5561,84893,3403,102806,3719,149556,3657,129137,4300,102242,4294,94013,4124
